x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,63.0000,ball,1,1,0,0,0
19.9751,0.1012,62.7203,ball,1,1,0,0,0
19.9479,0.2011,62.4420,ball,1,1,0,0,0
19.9184,0.2996,62.1649,ball,1,1,0,0,0
19.8866,0.3967,61.8892,ball,1,1,0,0,0
19.8527,0.4925,61.6149,ball,1,1,0,0,0
19.8165,0.5870,61.3419,ball,1,1,0,0,0
19.7782,0.6801,61.0703,ball,1,1,0,0,0
19.7377,0.7719,60.8001,ball,1,1,0,0,0
19.6951,0.8624,60.5312,ball,1,1,0,0,0
19.6504,0.9516,60.2637,ball,1,1,0,0,0
19.6036,1.0395,59.9977,ball,1,1,0,0,0
19.5548,1.1261,59.7330,ball,1,1,0,0,0
19.5040,1.2113,59.4697,ball,1,1,0,0,0
19.4512,1.2953,59.2078,ball,1,1,0,0,0
19.3964,1.3781,58.9473,ball,1,1,0,0,0
19.3397,1.4595,58.6883,ball,1,1,0,0,0
19.2811,1.5397,58.4306,ball,1,1,0,0,0
19.2206,1.6186,58.1744,ball,1,1,0,0,0
19.1582,1.6963,57.9197,ball,1,1,0,0,0
19.0939,1.7727,57.6663,ball,1,1,0,0,0
19.0279,1.8479,57.4144,ball,1,1,0,0,0
18.9600,1.9218,57.1640,ball,1,1,0,0,0
18.8904,1.9945,56.9150,ball,1,1,0,0,0
18.8191,2.0660,56.6674,ball,1,1,0,0,0
18.7460,2.1362,56.4213,ball,1,1,0,0,0
18.6712,2.2053,56.1766,ball,1,1,0,0,0
18.5947,2.2731,55.9335,ball,1,1,0,0,0
18.5165,2.3398,55.6917,ball,1,1,0,0,0
18.4367,2.4052,55.4515,ball,1,1,0,0,0
18.3553,2.4694,55.2127,ball,1,1,0,0,0
18.2723,2.5325,54.9753,ball,1,1,0,0,0
18.1878,2.5943,54.7395,ball,1,1,0,0,0
18.1016,2.6550,54.5051,ball,1,1,0,0,0
18.0140,2.7146,54.2721,ball,1,1,0,0,0
17.9248,2.7729,54.0407,ball,1,1,0,0,0
17.8341,2.8301,53.8107,ball,1,1,0,0,0
17.7420,2.8861,53.5822,ball,1,1,0,0,0
17.6484,2.9410,53.3552,ball,1,1,0,0,0
17.5534,2.9947,53.1297,ball,1,1,0,0,0
17.4570,3.0473,52.9057,ball,1,1,0,0,0
17.3591,3.0987,52.6831,ball,1,1,0,0,0
17.2599,3.1490,52.4620,ball,1,1,0,0,0
17.1594,3.1982,52.2424,ball,1,1,0,0,0
17.0575,3.2462,52.0243,ball,1,1,0,0,0
16.9543,3.2931,51.8076,ball,1,1,0,0,0
16.8498,3.3389,51.5925,ball,1,1,0,0,0
16.7440,3.3836,51.3788,ball,1,1,0,0,0
16.6370,3.4272,51.1666,ball,1,1,0,0,0
16.5287,3.4697,50.9559,ball,1,1,0,0,0
16.4192,3.5110,50.7467,ball,1,1,0,0,0
16.3085,3.5513,50.5390,ball,1,1,0,0,0
16.1966,3.5905,50.3327,ball,1,1,0,0,0
16.0835,3.6286,50.1280,ball,1,1,0,0,0
15.9693,3.6656,49.9247,ball,1,1,0,0,0
15.8539,3.7015,49.7229,ball,1,1,0,0,0
15.7374,3.7363,49.5225,ball,1,1,0,0,0
15.6198,3.7701,49.3237,ball,1,1,0,0,0
15.5011,3.8028,49.1263,ball,1,1,0,0,0
15.3813,3.8344,48.9304,ball,1,1,0,0,0
15.2605,3.8650,48.7360,ball,1,1,0,0,0
15.1387,3.8945,48.5431,ball,1,1,0,0,0
15.0158,3.9230,48.3516,ball,1,1,0,0,0
14.8919,3.9504,48.1616,ball,1,1,0,0,0
14.7670,3.9767,47.9731,ball,1,1,0,0,0
14.6411,4.0020,47.7860,ball,1,1,0,0,0
14.5143,4.0263,47.6005,ball,1,1,0,0,0
14.3865,4.0495,47.4163,ball,1,1,0,0,0
14.2578,4.0717,47.2337,ball,1,1,0,0,0
14.1282,4.0928,47.0525,ball,1,1,0,0,0
13.9976,4.1130,46.8728,ball,1,1,0,0,0
13.8662,4.1321,46.6945,ball,1,1,0,0,0
13.7339,4.1501,46.5178,ball,1,1,0,0,0
13.6007,4.1672,46.3424,ball,1,1,0,0,0
13.4667,4.1832,46.1685,ball,1,1,0,0,0
13.3319,4.1983,45.9961,ball,1,1,0,0,0
13.1962,4.2123,45.8251,ball,1,1,0,0,0
13.0597,4.2253,45.6556,ball,1,1,0,0,0
12.9225,4.2373,45.4875,ball,1,1,0,0,0
12.7844,4.2483,45.3209,ball,1,1,0,0,0
12.6456,4.2584,45.1557,ball,1,1,0,0,0
12.5061,4.2674,44.9920,ball,1,1,0,0,0
12.3658,4.2754,44.8297,ball,1,1,0,0,0
12.2247,4.2824,44.6688,ball,1,1,0,0,0
12.0830,4.2885,44.5094,ball,1,1,0,0,0
11.9405,4.2936,44.3514,ball,1,1,0,0,0
11.7974,4.2977,44.1949,ball,1,1,0,0,0
11.6536,4.3008,44.0397,ball,1,1,0,0,0
11.5091,4.3029,43.8860,ball,1,1,0,0,0
11.3640,4.3041,43.7338,ball,1,1,0,0,0
11.2182,4.3043,43.5829,ball,1,1,0,0,0
11.0719,4.3035,43.4335,ball,1,1,0,0,0
10.9248,4.3018,43.2855,ball,1,1,0,0,0
10.7772,4.2991,43.1389,ball,1,1,0,0,0
10.6290,4.2954,42.9937,ball,1,1,0,0,0
10.4802,4.2908,42.8500,ball,1,1,0,0,0
10.3309,4.2853,42.7076,ball,1,1,0,0,0
10.1810,4.2788,42.5667,ball,1,1,0,0,0
10.0305,4.2713,42.4272,ball,1,1,0,0,0
9.8795,4.2629,42.2890,ball,1,1,0,0,0
9.7280,4.2535,42.1523,ball,1,1,0,0,0
