x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,14.0000,ball,1,1,0,0,0
29.8734,0.1012,14.2506,ball,1,1,0,0,0
29.7451,0.2011,14.4991,ball,1,1,0,0,0
29.6152,0.2996,14.7456,ball,1,1,0,0,0
29.4837,0.3967,14.9900,ball,1,1,0,0,0
29.3506,0.4925,15.2323,ball,1,1,0,0,0
29.2160,0.5870,15.4725,ball,1,1,0,0,0
29.0799,0.6801,15.7106,ball,1,1,0,0,0
28.9423,0.7719,15.9467,ball,1,1,0,0,0
28.8032,0.8624,16.1807,ball,1,1,0,0,0
28.6627,0.9516,16.4127,ball,1,1,0,0,0
28.5208,1.0395,16.6426,ball,1,1,0,0,0
28.3775,1.1261,16.8704,ball,1,1,0,0,0
28.2329,1.2113,17.0962,ball,1,1,0,0,0
28.0869,1.2953,17.3200,ball,1,1,0,0,0
27.9396,1.3781,17.5417,ball,1,1,0,0,0
27.7911,1.4595,17.7613,ball,1,1,0,0,0
27.6413,1.5397,17.9790,ball,1,1,0,0,0
27.4903,1.6186,18.1946,ball,1,1,0,0,0
27.3380,1.6963,18.4082,ball,1,1,0,0,0
27.1846,1.7727,18.6198,ball,1,1,0,0,0
27.0300,1.8479,18.8294,ball,1,1,0,0,0
26.8743,1.9218,19.0370,ball,1,1,0,0,0
26.7175,1.9945,19.2425,ball,1,1,0,0,0
26.5596,2.0660,19.4461,ball,1,1,0,0,0
26.4006,2.1362,19.6477,ball,1,1,0,0,0
26.2406,2.2053,19.8473,ball,1,1,0,0,0
26.0796,2.2731,20.0449,ball,1,1,0,0,0
25.9175,2.3398,20.2406,ball,1,1,0,0,0
25.7545,2.4052,20.4343,ball,1,1,0,0,0
25.5905,2.4694,20.6260,ball,1,1,0,0,0
25.4256,2.5325,20.8158,ball,1,1,0,0,0
25.2597,2.5943,21.0036,ball,1,1,0,0,0
25.0930,2.6550,21.1895,ball,1,1,0,0,0
24.9253,2.7146,21.3734,ball,1,1,0,0,0
24.7569,2.7729,21.5555,ball,1,1,0,0,0
24.5875,2.8301,21.7356,ball,1,1,0,0,0
24.4174,2.8861,21.9137,ball,1,1,0,0,0
24.2465,2.9410,22.0900,ball,1,1,0,0,0
24.0747,2.9947,22.2644,ball,1,1,0,0,0
23.9022,3.0473,22.4368,ball,1,1,0,0,0
23.7290,3.0987,22.6074,ball,1,1,0,0,0
23.5550,3.1490,22.7761,ball,1,1,0,0,0
