x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,28.0000,ball,1,1,0.0000,40.0000,0.0000
19.8575,0.0741,28.1490,ball,1,1,0.0000,40.0000,0.0000
19.7143,0.1469,28.2964,ball,1,1,0.0000,40.0000,0.0000
19.5705,0.2186,28.4424,ball,1,1,0.0000,40.0000,0.0000
19.4259,0.2892,28.5868,ball,1,1,0.0000,40.0000,0.0000
19.2807,0.3585,28.7298,ball,1,1,0.0000,40.0000,0.0000
19.1349,0.4267,28.8714,ball,1,1,0.0000,40.0000,0.0000
18.9885,0.4937,29.0114,ball,1,1,0.0000,40.0000,0.0000
18.8415,0.5596,29.1500,ball,1,1,0.0000,40.0000,0.0000
18.6938,0.6243,29.2871,ball,1,1,0.0000,40.0000,0.0000
18.5456,0.6879,29.4228,ball,1,1,0.0000,40.0000,0.0000
18.3968,0.7504,29.5570,ball,1,1,0.0000,40.0000,0.0000
18.2475,0.8116,29.6898,ball,1,1,0.0000,40.0000,0.0000
18.0977,0.8718,29.8211,ball,1,1,0.0000,40.0000,0.0000
17.9473,0.9308,29.9510,ball,1,1,0.0000,40.0000,0.0000
17.7964,0.9887,30.0794,ball,1,1,0.0000,40.0000,0.0000
17.6450,1.0455,30.2065,ball,1,1,0.0000,40.0000,0.0000
17.4932,1.1011,30.3321,ball,1,1,0.0000,40.0000,0.0000
17.3408,1.1557,30.4563,ball,1,1,0.0000,40.0000,0.0000
17.1880,1.2091,30.5791,ball,1,1,0.0000,40.0000,0.0000
17.0348,1.2614,30.7005,ball,1,1,0.0000,40.0000,0.0000
16.8811,1.3126,30.8206,ball,1,1,0.0000,40.0000,0.0000
16.7270,1.3627,30.9392,ball,1,1,0.0000,40.0000,0.0000
16.5725,1.4117,31.0564,ball,1,1,0.0000,40.0000,0.0000
16.4176,1.4596,31.1723,ball,1,1,0.0000,40.0000,0.0000
16.2623,1.5064,31.2868,ball,1,1,0.0000,40.0000,0.0000
16.1066,1.5521,31.3999,ball,1,1,0.0000,40.0000,0.0000
15.9506,1.5968,31.5116,ball,1,1,0.0000,40.0000,0.0000
15.7942,1.6403,31.6220,ball,1,1,0.0000,40.0000,0.0000
15.6375,1.6828,31.7310,ball,1,1,0.0000,40.0000,0.0000
15.4804,1.7242,31.8387,ball,1,1,0.0000,40.0000,0.0000
15.3231,1.7645,31.9451,ball,1,1,0.0000,40.0000,0.0000
15.1654,1.8038,32.0501,ball,1,1,0.0000,40.0000,0.0000
15.0074,1.8419,32.1538,ball,1,1,0.0000,40.0000,0.0000
14.8491,1.8791,32.2562,ball,1,1,0.0000,40.0000,0.0000
14.6905,1.9151,32.3572,ball,1,1,0.0000,40.0000,0.0000
14.5317,1.9501,32.4569,ball,1,1,0.0000,40.0000,0.0000
14.3726,1.9841,32.5554,ball,1,1,0.0000,40.0000,0.0000
14.2133,2.0170,32.6525,ball,1,1,0.0000,40.0000,0.0000
14.0537,2.0488,32.7483,ball,1,1,0.0000,40.0000,0.0000
13.8939,2.0796,32.8428,ball,1,1,0.0000,40.0000,0.0000
13.7339,2.1094,32.9361,ball,1,1,0.0000,40.0000,0.0000
13.5737,2.1381,33.0280,ball,1,1,0.0000,40.0000,0.0000
13.4132,2.1658,33.1187,ball,1,1,0.0000,40.0000,0.0000
13.2526,2.1924,33.2081,ball,1,1,0.0000,40.0000,0.0000
13.0918,2.2181,33.2963,ball,1,1,0.0000,40.0000,0.0000
12.9308,2.2426,33.3831,ball,1,1,0.0000,40.0000,0.0000
12.7696,2.2662,33.4688,ball,1,1,0.0000,40.0000,0.0000
12.6083,2.2887,33.5531,ball,1,1,0.0000,40.0000,0.0000
12.4469,2.3103,33.6363,ball,1,1,0.0000,40.0000,0.0000
12.2853,2.3308,33.7182,ball,1,1,0.0000,40.0000,0.0000
12.1235,2.3502,33.7988,ball,1,1,0.0000,40.0000,0.0000
11.9617,2.3687,33.8783,ball,1,1,0.0000,40.0000,0.0000
11.7997,2.3862,33.9565,ball,1,1,0.0000,40.0000,0.0000
11.6376,2.4026,34.0334,ball,1,1,0.0000,40.0000,0.0000
11.4754,2.4181,34.1092,ball,1,1,0.0000,40.0000,0.0000
11.3131,2.4325,34.1838,ball,1,1,0.0000,40.0000,0.0000
11.1508,2.4460,34.2571,ball,1,1,0.0000,40.0000,0.0000
10.9883,2.4584,34.3293,ball,1,1,0.0000,40.0000,0.0000
10.8258,2.4699,34.4002,ball,1,1,0.0000,40.0000,0.0000
10.6632,2.4803,34.4700,ball,1,1,0.0000,40.0000,0.0000
10.5006,2.4898,34.5386,ball,1,1,0.0000,40.0000,0.0000
10.3379,2.4983,34.6060,ball,1,1,0.0000,40.0000,0.0000
10.1752,2.5058,34.6722,ball,1,1,0.0000,40.0000,0.0000
10.0125,2.5123,34.7372,ball,1,1,0.0000,40.0000,0.0000
9.8497,2.5178,34.8011,ball,1,1,0.0000,40.0000,0.0000
9.6869,2.5224,34.8638,ball,1,1,0.0000,40.0000,0.0000
9.5241,2.5260,34.9254,ball,1,1,0.0000,40.0000,0.0000
9.3613,2.5286,34.9858,ball,1,1,0.0000,40.0000,0.0000
9.1985,2.5302,35.0450,ball,1,1,0.0000,40.0000,0.0000
9.0357,2.5309,35.1031,ball,1,1,0.0000,40.0000,0.0000
8.8729,2.5305,35.1601,ball,1,1,0.0000,40.0000,0.0000
8.7101,2.5293,35.2159,ball,1,1,0.0000,40.0000,0.0000
8.5474,2.5270,35.2706,ball,1,1,0.0000,40.0000,0.0000
8.3847,2.5238,35.3242,ball,1,1,0.0000,40.0000,0.0000
8.2220,2.5197,35.3766,ball,1,1,0.0000,40.0000,0.0000
8.0594,2.5146,35.4280,ball,1,1,0.0000,40.0000,0.0000
7.8968,2.5085,35.4782,ball,1,1,0.0000,40.0000,0.0000
7.7343,2.5015,35.5273,ball,1,1,0.0000,40.0000,0.0000
7.5719,2.4935,35.5753,ball,1,1,0.0000,40.0000,0.0000
7.4096,2.4846,35.6221,ball,1,1,0.0000,40.0000,0.0000
7.2473,2.4748,35.6679,ball,1,1,0.0000,40.0000,0.0000
7.0851,2.4640,35.7126,ball,1,1,0.0000,40.0000,0.0000
6.9230,2.4522,35.7562,ball,1,1,0.0000,40.0000,0.0000
6.7610,2.4396,35.7987,ball,1,1,0.0000,40.0000,0.0000
6.5991,2.4259,35.8402,ball,1,1,0.0000,40.0000,0.0000
6.4373,2.4114,35.8805,ball,1,1,0.0000,40.0000,0.0000
6.2756,2.3959,35.9198,ball,1,1,0.0000,40.0000,0.0000
6.1140,2.3795,35.9580,ball,1,1,0.0000,40.0000,0.0000
5.9526,2.3621,35.9951,ball,1,1,0.0000,40.0000,0.0000
5.7913,2.3439,36.0312,ball,1,1,0.0000,40.0000,0.0000
5.6301,2.3247,36.0662,ball,1,1,0.0000,40.0000,0.0000
5.4691,2.3045,36.1001,ball,1,1,0.0000,40.0000,0.0000
5.3082,2.2835,36.1330,ball,1,1,0.0000,40.0000,0.0000
5.1475,2.2615,36.1648,ball,1,1,0.0000,40.0000,0.0000
4.9870,2.2386,36.1956,ball,1,1,0.0000,40.0000,0.0000
4.8266,2.2148,36.2253,ball,1,1,0.0000,40.0000,0.0000
4.6663,2.1901,36.2540,ball,1,1,0.0000,40.0000,0.0000
4.5063,2.1645,36.2817,ball,1,1,0.0000,40.0000,0.0000
4.3464,2.1380,36.3083,ball,1,1,0.0000,40.0000,0.0000
4.1868,2.1105,36.3339,ball,1,1,0.0000,40.0000,0.0000
4.0273,2.0822,36.3585,ball,1,1,0.0000,40.0000,0.0000
3.8680,2.0530,36.3820,ball,1,1,0.0000,40.0000,0.0000
3.7089,2.0228,36.4045,ball,1,1,0.0000,40.0000,0.0000
3.5500,1.9918,36.4260,ball,1,1,0.0000,40.0000,0.0000
3.3914,1.9598,36.4465,ball,1,1,0.0000,40.0000,0.0000
3.2329,1.9270,36.4660,ball,1,1,0.0000,40.0000,0.0000
3.0747,1.8932,36.4845,ball,1,1,0.0000,40.0000,0.0000
2.9167,1.8586,36.5019,ball,1,1,0.0000,40.0000,0.0000
2.7590,1.8231,36.5184,ball,1,1,0.0000,40.0000,0.0000
2.6015,1.7867,36.5338,ball,1,1,0.0000,40.0000,0.0000
2.4442,1.7494,36.5482,ball,1,1,0.0000,40.0000,0.0000
2.2872,1.7112,36.5617,ball,1,1,0.0000,40.0000,0.0000
2.1305,1.6721,36.5742,ball,1,1,0.0000,40.0000,0.0000
1.9740,1.6322,36.5856,ball,1,1,0.0000,40.0000,0.0000
1.8177,1.5913,36.5961,ball,1,1,0.0000,40.0000,0.0000
1.6618,1.5496,36.6056,ball,1,1,0.0000,40.0000,0.0000
1.5061,1.5070,36.6141,ball,1,1,0.0000,40.0000,0.0000
1.3507,1.4636,36.6217,ball,1,1,0.0000,40.0000,0.0000
1.1956,1.4193,36.6282,ball,1,1,0.0000,40.0000,0.0000
1.0408,1.3741,36.6338,ball,1,1,0.0000,40.0000,0.0000
0.8863,1.3280,36.6384,ball,1,1,0.0000,40.0000,0.0000
0.7321,1.2811,36.6421,ball,1,1,0.0000,40.0000,0.0000
0.5782,1.2333,36.6447,ball,1,1,0.0000,40.0000,0.0000
0.4246,1.1846,36.6464,ball,1,1,0.0000,40.0000,0.0000
0.2713,1.1351,36.6472,ball,1,1,0.0000,40.0000,0.0000
0.1184,1.0847,36.6470,ball,1,1,0.0000,40.0000,0.0000
-0.0343,1.0335,36.6458,ball,1,1,0.0000,40.0000,0.0000
13.7247,0.0000,34.6590,wall,3.0000,2.5000,-0.9578,0.0000,0.2873
0.0000,0.0000,34.0000,goal,7.3200,2.4400,1,0,0
