x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,28.0000,ball,1,1,0,0,0
19.8337,0.0741,28.1218,ball,1,1,0,0,0
19.6669,0.1469,28.2419,ball,1,1,0,0,0
19.4996,0.2186,28.3602,ball,1,1,0,0,0
19.3317,0.2892,28.4769,ball,1,1,0,0,0
19.1635,0.3585,28.5918,ball,1,1,0,0,0
18.9947,0.4267,28.7050,ball,1,1,0,0,0
18.8255,0.4937,28.8165,ball,1,1,0,0,0
18.6559,0.5596,28.9264,ball,1,1,0,0,0
18.4859,0.6243,29.0345,ball,1,1,0,0,0
18.3155,0.6879,29.1410,ball,1,1,0,0,0
18.1448,0.7504,29.2459,ball,1,1,0,0,0
17.9736,0.8116,29.3491,ball,1,1,0,0,0
17.8022,0.8718,29.4506,ball,1,1,0,0,0
17.6304,0.9308,29.5505,ball,1,1,0,0,0
17.4583,0.9887,29.6488,ball,1,1,0,0,0
17.2859,1.0455,29.7454,ball,1,1,0,0,0
17.1132,1.1011,29.8404,ball,1,1,0,0,0
16.9402,1.1557,29.9339,ball,1,1,0,0,0
16.7670,1.2091,30.0257,ball,1,1,0,0,0
16.5935,1.2614,30.1159,ball,1,1,0,0,0
16.4198,1.3126,30.2046,ball,1,1,0,0,0
16.2459,1.3627,30.2917,ball,1,1,0,0,0
16.0718,1.4117,30.3772,ball,1,1,0,0,0
15.8975,1.4596,30.4611,ball,1,1,0,0,0
15.7231,1.5064,30.5436,ball,1,1,0,0,0
15.5484,1.5521,30.6244,ball,1,1,0,0,0
15.3736,1.5968,30.7038,ball,1,1,0,0,0
15.1987,1.6403,30.7816,ball,1,1,0,0,0
15.0237,1.6828,30.8579,ball,1,1,0,0,0
14.8485,1.7242,30.9327,ball,1,1,0,0,0
14.6732,1.7645,31.0060,ball,1,1,0,0,0
14.4979,1.8038,31.0778,ball,1,1,0,0,0
14.3224,1.8419,31.1481,ball,1,1,0,0,0
14.1469,1.8791,31.2169,ball,1,1,0,0,0
13.9713,1.9151,31.2843,ball,1,1,0,0,0
13.7957,1.9501,31.3502,ball,1,1,0,0,0
13.6201,1.9841,31.4146,ball,1,1,0,0,0
