x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,49.0000,ball,1,1,0.0000,-50.0000,0.0000
29.8430,0.1012,48.7672,ball,1,1,0.0000,-50.0000,0.0000
29.6844,0.2011,48.5369,ball,1,1,0.0000,-50.0000,0.0000
29.5241,0.2996,48.3090,ball,1,1,0.0000,-50.0000,0.0000
29.3623,0.3967,48.0835,ball,1,1,0.0000,-50.0000,0.0000
29.1989,0.4925,47.8605,ball,1,1,0.0000,-50.0000,0.0000
29.0341,0.5870,47.6399,ball,1,1,0.0000,-50.0000,0.0000
28.8677,0.6801,47.4218,ball,1,1,0.0000,-50.0000,0.0000
28.7000,0.7719,47.2060,ball,1,1,0.0000,-50.0000,0.0000
28.5308,0.8624,46.9927,ball,1,1,0.0000,-50.0000,0.0000
28.3603,0.9516,46.7818,ball,1,1,0.0000,-50.0000,0.0000
28.1884,1.0395,46.5734,ball,1,1,0.0000,-50.0000,0.0000
28.0152,1.1261,46.3673,ball,1,1,0.0000,-50.0000,0.0000
27.8408,1.2113,46.1636,ball,1,1,0.0000,-50.0000,0.0000
27.6651,1.2953,45.9623,ball,1,1,0.0000,-50.0000,0.0000
27.4881,1.3781,45.7634,ball,1,1,0.0000,-50.0000,0.0000
27.3100,1.4595,45.5669,ball,1,1,0.0000,-50.0000,0.0000
27.1308,1.5397,45.3727,ball,1,1,0.0000,-50.0000,0.0000
26.9504,1.6186,45.1809,ball,1,1,0.0000,-50.0000,0.0000
26.7689,1.6963,44.9915,ball,1,1,0.0000,-50.0000,0.0000
26.5863,1.7727,44.8044,ball,1,1,0.0000,-50.0000,0.0000
26.4027,1.8479,44.6196,ball,1,1,0.0000,-50.0000,0.0000
26.2181,1.9218,44.4372,ball,1,1,0.0000,-50.0000,0.0000
26.0325,1.9945,44.2572,ball,1,1,0.0000,-50.0000,0.0000
25.8459,2.0660,44.0794,ball,1,1,0.0000,-50.0000,0.0000
25.6584,2.1362,43.9039,ball,1,1,0.0000,-50.0000,0.0000
25.4700,2.2053,43.7308,ball,1,1,0.0000,-50.0000,0.0000
25.2807,2.2731,43.5599,ball,1,1,0.0000,-50.0000,0.0000
25.0906,2.3397,43.3913,ball,1,1,0.0000,-50.0000,0.0000
24.8996,2.4052,43.2251,ball,1,1,0.0000,-50.0000,0.0000
24.7078,2.4694,43.0610,ball,1,1,0.0000,-50.0000,0.0000
24.5152,2.5325,42.8993,ball,1,1,0.0000,-50.0000,0.0000
24.3219,2.5943,42.7398,ball,1,1,0.0000,-50.0000,0.0000
24.1279,2.6550,42.5825,ball,1,1,0.0000,-50.0000,0.0000
23.9331,2.7145,42.4274,ball,1,1,0.0000,-50.0000,0.0000
23.7376,2.7729,42.2746,ball,1,1,0.0000,-50.0000,0.0000
23.5415,2.8301,42.1240,ball,1,1,0.0000,-50.0000,0.0000
23.3447,2.8861,41.9757,ball,1,1,0.0000,-50.0000,0.0000
23.1474,2.9410,41.8295,ball,1,1,0.0000,-50.0000,0.0000
22.9494,2.9947,41.6855,ball,1,1,0.0000,-50.0000,0.0000
22.7508,3.0473,41.5436,ball,1,1,0.0000,-50.0000,0.0000
22.5517,3.0987,41.4040,ball,1,1,0.0000,-50.0000,0.0000
22.3521,3.1490,41.2665,ball,1,1,0.0000,-50.0000,0.0000
22.1519,3.1982,41.1312,ball,1,1,0.0000,-50.0000,0.0000
21.9513,3.2462,40.9980,ball,1,1,0.0000,-50.0000,0.0000
21.7502,3.2931,40.8669,ball,1,1,0.0000,-50.0000,0.0000
21.5486,3.3389,40.7380,ball,1,1,0.0000,-50.0000,0.0000
21.3466,3.3836,40.6111,ball,1,1,0.0000,-50.0000,0.0000
21.1442,3.4272,40.4864,ball,1,1,0.0000,-50.0000,0.0000
20.9414,3.4696,40.3638,ball,1,1,0.0000,-50.0000,0.0000
20.7383,3.5110,40.2432,ball,1,1,0.0000,-50.0000,0.0000
20.5348,3.5513,40.1247,ball,1,1,0.0000,-50.0000,0.0000
20.3309,3.5904,40.0083,ball,1,1,0.0000,-50.0000,0.0000
20.1267,3.6285,39.8940,ball,1,1,0.0000,-50.0000,0.0000
19.9223,3.6655,39.7816,ball,1,1,0.0000,-50.0000,0.0000
