x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,28.0000,ball,1,1,0.0000,-50.0000,0.0000
19.7941,0.0741,27.9898,ball,1,1,0.0000,-50.0000,0.0000
19.5887,0.1469,27.9814,ball,1,1,0.0000,-50.0000,0.0000
19.3839,0.2186,27.9747,ball,1,1,0.0000,-50.0000,0.0000
19.1796,0.2892,27.9697,ball,1,1,0.0000,-50.0000,0.0000
18.9758,0.3585,27.9664,ball,1,1,0.0000,-50.0000,0.0000
18.7727,0.4267,27.9648,ball,1,1,0.0000,-50.0000,0.0000
18.5700,0.4937,27.9648,ball,1,1,0.0000,-50.0000,0.0000
18.3680,0.5596,27.9664,ball,1,1,0.0000,-50.0000,0.0000
18.1665,0.6243,27.9697,ball,1,1,0.0000,-50.0000,0.0000
17.9656,0.6879,27.9746,ball,1,1,0.0000,-50.0000,0.0000
17.7653,0.7504,27.9811,ball,1,1,0.0000,-50.0000,0.0000
17.5657,0.8116,27.9891,ball,1,1,0.0000,-50.0000,0.0000
17.3666,0.8718,27.9988,ball,1,1,0.0000,-50.0000,0.0000
17.1682,0.9308,28.0099,ball,1,1,0.0000,-50.0000,0.0000
16.9704,0.9887,28.0226,ball,1,1,0.0000,-50.0000,0.0000
16.7733,1.0455,28.0369,ball,1,1,0.0000,-50.0000,0.0000
16.5768,1.1011,28.0526,ball,1,1,0.0000,-50.0000,0.0000
16.3810,1.1557,28.0698,ball,1,1,0.0000,-50.0000,0.0000
16.1858,1.2091,28.0885,ball,1,1,0.0000,-50.0000,0.0000
15.9913,1.2614,28.1086,ball,1,1,0.0000,-50.0000,0.0000
15.7975,1.3126,28.1302,ball,1,1,0.0000,-50.0000,0.0000
15.6044,1.3627,28.1532,ball,1,1,0.0000,-50.0000,0.0000
15.4120,1.4117,28.1777,ball,1,1,0.0000,-50.0000,0.0000
15.2202,1.4596,28.2035,ball,1,1,0.0000,-50.0000,0.0000
15.0292,1.5064,28.2308,ball,1,1,0.0000,-50.0000,0.0000
14.8389,1.5521,28.2594,ball,1,1,0.0000,-50.0000,0.0000
14.6493,1.5968,28.2893,ball,1,1,0.0000,-50.0000,0.0000
14.4604,1.6403,28.3207,ball,1,1,0.0000,-50.0000,0.0000
14.2723,1.6828,28.3533,ball,1,1,0.0000,-50.0000,0.0000
14.0849,1.7242,28.3873,ball,1,1,0.0000,-50.0000,0.0000
13.8982,1.7645,28.4226,ball,1,1,0.0000,-50.0000,0.0000
13.7123,1.8038,28.4592,ball,1,1,0.0000,-50.0000,0.0000
13.5271,1.8419,28.4971,ball,1,1,0.0000,-50.0000,0.0000
13.3427,1.8791,28.5362,ball,1,1,0.0000,-50.0000,0.0000
13.1590,1.9151,28.5766,ball,1,1,0.0000,-50.0000,0.0000
12.9762,1.9501,28.6183,ball,1,1,0.0000,-50.0000,0.0000
12.7940,1.9841,28.6612,ball,1,1,0.0000,-50.0000,0.0000
12.6127,2.0170,28.7053,ball,1,1,0.0000,-50.0000,0.0000
