x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,63.0000,ball,1,1,0.0000,-30.0000,0.0000
19.9755,0.1012,62.7203,ball,1,1,0.0000,-30.0000,0.0000
19.9490,0.2011,62.4419,ball,1,1,0.0000,-30.0000,0.0000
19.9207,0.2996,62.1647,ball,1,1,0.0000,-30.0000,0.0000
19.8905,0.3967,61.8889,ball,1,1,0.0000,-30.0000,0.0000
19.8584,0.4925,61.6143,ball,1,1,0.0000,-30.0000,0.0000
19.8245,0.5870,61.3411,ball,1,1,0.0000,-30.0000,0.0000
19.7888,0.6801,61.0691,ball,1,1,0.0000,-30.0000,0.0000
19.7513,0.7719,60.7985,ball,1,1,0.0000,-30.0000,0.0000
19.7120,0.8624,60.5291,ball,1,1,0.0000,-30.0000,0.0000
19.6710,0.9516,60.2611,ball,1,1,0.0000,-30.0000,0.0000
19.6282,1.0395,59.9944,ball,1,1,0.0000,-30.0000,0.0000
19.5837,1.1261,59.7290,ball,1,1,0.0000,-30.0000,0.0000
19.5376,1.2113,59.4649,ball,1,1,0.0000,-30.0000,0.0000
19.4898,1.2953,59.2021,ball,1,1,0.0000,-30.0000,0.0000
19.4403,1.3781,58.9406,ball,1,1,0.0000,-30.0000,0.0000
19.3892,1.4595,58.6804,ball,1,1,0.0000,-30.0000,0.0000
19.3365,1.5397,58.4215,ball,1,1,0.0000,-30.0000,0.0000
19.2821,1.6186,58.1640,ball,1,1,0.0000,-30.0000,0.0000
19.2263,1.6963,57.9078,ball,1,1,0.0000,-30.0000,0.0000
19.1688,1.7727,57.6529,ball,1,1,0.0000,-30.0000,0.0000
19.1098,1.8479,57.3993,ball,1,1,0.0000,-30.0000,0.0000
19.0494,1.9218,57.1470,ball,1,1,0.0000,-30.0000,0.0000
18.9874,1.9945,56.8960,ball,1,1,0.0000,-30.0000,0.0000
18.9239,2.0660,56.6464,ball,1,1,0.0000,-30.0000,0.0000
18.8590,2.1363,56.3981,ball,1,1,0.0000,-30.0000,0.0000
18.7926,2.2053,56.1511,ball,1,1,0.0000,-30.0000,0.0000
18.7248,2.2731,55.9054,ball,1,1,0.0000,-30.0000,0.0000
18.6555,2.3398,55.6610,ball,1,1,0.0000,-30.0000,0.0000
18.5849,2.4052,55.4180,ball,1,1,0.0000,-30.0000,0.0000
18.5129,2.4694,55.1762,ball,1,1,0.0000,-30.0000,0.0000
18.4396,2.5325,54.9358,ball,1,1,0.0000,-30.0000,0.0000
18.3649,2.5944,54.6967,ball,1,1,0.0000,-30.0000,0.0000
18.2889,2.6551,54.4590,ball,1,1,0.0000,-30.0000,0.0000
18.2115,2.7146,54.2225,ball,1,1,0.0000,-30.0000,0.0000
18.1329,2.7729,53.9873,ball,1,1,0.0000,-30.0000,0.0000
18.0530,2.8301,53.7535,ball,1,1,0.0000,-30.0000,0.0000
17.9718,2.8861,53.5210,ball,1,1,0.0000,-30.0000,0.0000
17.8894,2.9410,53.2898,ball,1,1,0.0000,-30.0000,0.0000
17.8057,2.9947,53.0599,ball,1,1,0.0000,-30.0000,0.0000
17.7208,3.0473,52.8313,ball,1,1,0.0000,-30.0000,0.0000
17.6348,3.0987,52.6040,ball,1,1,0.0000,-30.0000,0.0000
17.5475,3.1490,52.3781,ball,1,1,0.0000,-30.0000,0.0000
17.4591,3.1982,52.1534,ball,1,1,0.0000,-30.0000,0.0000
17.3695,3.2463,51.9301,ball,1,1,0.0000,-30.0000,0.0000
17.2787,3.2932,51.7080,ball,1,1,0.0000,-30.0000,0.0000
17.1869,3.3390,51.4873,ball,1,1,0.0000,-30.0000,0.0000
17.0939,3.3837,51.2678,ball,1,1,0.0000,-30.0000,0.0000
16.9998,3.4272,51.0497,ball,1,1,0.0000,-30.0000,0.0000
16.9046,3.4697,50.8329,ball,1,1,0.0000,-30.0000,0.0000
16.8084,3.5111,50.6173,ball,1,1,0.0000,-30.0000,0.0000
16.7111,3.5514,50.4031,ball,1,1,0.0000,-30.0000,0.0000
16.6128,3.5905,50.1902,ball,1,1,0.0000,-30.0000,0.0000
16.5134,3.6286,49.9785,ball,1,1,0.0000,-30.0000,0.0000
16.4130,3.6656,49.7682,ball,1,1,0.0000,-30.0000,0.0000
16.3116,3.7016,49.5591,ball,1,1,0.0000,-30.0000,0.0000
16.2092,3.7364,49.3513,ball,1,1,0.0000,-30.0000,0.0000
16.1058,3.7702,49.1449,ball,1,1,0.0000,-30.0000,0.0000
16.0014,3.8029,48.9397,ball,1,1,0.0000,-30.0000,0.0000
15.8961,3.8345,48.7358,ball,1,1,0.0000,-30.0000,0.0000
15.7899,3.8651,48.5331,ball,1,1,0.0000,-30.0000,0.0000
15.6827,3.8946,48.3318,ball,1,1,0.0000,-30.0000,0.0000
15.5746,3.9230,48.1317,ball,1,1,0.0000,-30.0000,0.0000
15.4656,3.9504,47.9330,ball,1,1,0.0000,-30.0000,0.0000
15.3557,3.9768,47.7355,ball,1,1,0.0000,-30.0000,0.0000
15.2449,4.0021,47.5392,ball,1,1,0.0000,-30.0000,0.0000
15.1333,4.0264,47.3443,ball,1,1,0.0000,-30.0000,0.0000
15.0208,4.0496,47.1506,ball,1,1,0.0000,-30.0000,0.0000
14.9074,4.0718,46.9582,ball,1,1,0.0000,-30.0000,0.0000
14.7932,4.0929,46.7670,ball,1,1,0.0000,-30.0000,0.0000
14.6782,4.1131,46.5771,ball,1,1,0.0000,-30.0000,0.0000
14.5624,4.1322,46.3885,ball,1,1,0.0000,-30.0000,0.0000
14.4457,4.1502,46.2012,ball,1,1,0.0000,-30.0000,0.0000
14.3283,4.1673,46.0151,ball,1,1,0.0000,-30.0000,0.0000
14.2101,4.1834,45.8302,ball,1,1,0.0000,-30.0000,0.0000
14.0911,4.1984,45.6466,ball,1,1,0.0000,-30.0000,0.0000
13.9714,4.2124,45.4643,ball,1,1,0.0000,-30.0000,0.0000
13.8509,4.2254,45.2832,ball,1,1,0.0000,-30.0000,0.0000
13.7297,4.2374,45.1034,ball,1,1,0.0000,-30.0000,0.0000
13.6077,4.2485,44.9248,ball,1,1,0.0000,-30.0000,0.0000
13.4850,4.2585,44.7475,ball,1,1,0.0000,-30.0000,0.0000
13.3617,4.2675,44.5714,ball,1,1,0.0000,-30.0000,0.0000
13.2376,4.2755,44.3965,ball,1,1,0.0000,-30.0000,0.0000
13.1128,4.2826,44.2229,ball,1,1,0.0000,-30.0000,0.0000
12.9874,4.2886,44.0505,ball,1,1,0.0000,-30.0000,0.0000
12.8612,4.2937,43.8794,ball,1,1,0.0000,-30.0000,0.0000
12.7345,4.2978,43.7095,ball,1,1,0.0000,-30.0000,0.0000
12.6070,4.3009,43.5408,ball,1,1,0.0000,-30.0000,0.0000
12.4790,4.3031,43.3734,ball,1,1,0.0000,-30.0000,0.0000
12.3503,4.3042,43.2072,ball,1,1,0.0000,-30.0000,0.0000
12.2209,4.3044,43.0422,ball,1,1,0.0000,-30.0000,0.0000
12.0910,4.3037,42.8784,ball,1,1,0.0000,-30.0000,0.0000
11.9605,4.3019,42.7159,ball,1,1,0.0000,-30.0000,0.0000
11.8293,4.2992,42.5545,ball,1,1,0.0000,-30.0000,0.0000
11.6976,4.2956,42.3944,ball,1,1,0.0000,-30.0000,0.0000
11.5653,4.2910,42.2355,ball,1,1,0.0000,-30.0000,0.0000
11.4325,4.2854,42.0779,ball,1,1,0.0000,-30.0000,0.0000
11.2990,4.2789,41.9214,ball,1,1,0.0000,-30.0000,0.0000
11.1651,4.2715,41.7661,ball,1,1,0.0000,-30.0000,0.0000
11.0305,4.2631,41.6121,ball,1,1,0.0000,-30.0000,0.0000
10.8955,4.2537,41.4593,ball,1,1,0.0000,-30.0000,0.0000
10.7599,4.2435,41.3076,ball,1,1,0.0000,-30.0000,0.0000
10.6238,4.2322,41.1572,ball,1,1,0.0000,-30.0000,0.0000
10.4872,4.2201,41.0080,ball,1,1,0.0000,-30.0000,0.0000
10.3501,4.2070,40.8599,ball,1,1,0.0000,-30.0000,0.0000
10.2125,4.1930,40.7131,ball,1,1,0.0000,-30.0000,0.0000
10.0745,4.1780,40.5674,ball,1,1,0.0000,-30.0000,0.0000
9.9359,4.1621,40.4230,ball,1,1,0.0000,-30.0000,0.0000
9.7969,4.1454,40.2797,ball,1,1,0.0000,-30.0000,0.0000
9.6574,4.1276,40.1376,ball,1,1,0.0000,-30.0000,0.0000
9.5175,4.1090,39.9968,ball,1,1,0.0000,-30.0000,0.0000
9.3771,4.0894,39.8571,ball,1,1,0.0000,-30.0000,0.0000
9.2363,4.0690,39.7185,ball,1,1,0.0000,-30.0000,0.0000
9.0950,4.0476,39.5812,ball,1,1,0.0000,-30.0000,0.0000
8.9534,4.0253,39.4450,ball,1,1,0.0000,-30.0000,0.0000
8.8113,4.0021,39.3101,ball,1,1,0.0000,-30.0000,0.0000
8.6688,3.9780,39.1763,ball,1,1,0.0000,-30.0000,0.0000
8.5259,3.9530,39.0436,ball,1,1,0.0000,-30.0000,0.0000
8.3826,3.9271,38.9122,ball,1,1,0.0000,-30.0000,0.0000
8.2389,3.9003,38.7819,ball,1,1,0.0000,-30.0000,0.0000
8.0949,3.8726,38.6528,ball,1,1,0.0000,-30.0000,0.0000
7.9505,3.8440,38.5248,ball,1,1,0.0000,-30.0000,0.0000
7.8057,3.8146,38.3981,ball,1,1,0.0000,-30.0000,0.0000
7.6606,3.7842,38.2725,ball,1,1,0.0000,-30.0000,0.0000
7.5151,3.7529,38.1480,ball,1,1,0.0000,-30.0000,0.0000
7.3692,3.7208,38.0247,ball,1,1,0.0000,-30.0000,0.0000
7.2231,3.6878,37.9026,ball,1,1,0.0000,-30.0000,0.0000
7.0766,3.6539,37.7816,ball,1,1,0.0000,-30.0000,0.0000
6.9298,3.6191,37.6618,ball,1,1,0.0000,-30.0000,0.0000
6.7826,3.5834,37.5431,ball,1,1,0.0000,-30.0000,0.0000
6.6352,3.5469,37.4256,ball,1,1,0.0000,-30.0000,0.0000
6.4874,3.5095,37.3093,ball,1,1,0.0000,-30.0000,0.0000
6.3394,3.4712,37.1941,ball,1,1,0.0000,-30.0000,0.0000
6.1911,3.4321,37.0800,ball,1,1,0.0000,-30.0000,0.0000
6.0425,3.3921,36.9671,ball,1,1,0.0000,-30.0000,0.0000
5.8936,3.3512,36.8554,ball,1,1,0.0000,-30.0000,0.0000
5.7444,3.3094,36.7448,ball,1,1,0.0000,-30.0000,0.0000
5.5950,3.2669,36.6353,ball,1,1,0.0000,-30.0000,0.0000
5.4453,3.2234,36.5270,ball,1,1,0.0000,-30.0000,0.0000
5.2954,3.1791,36.4198,ball,1,1,0.0000,-30.0000,0.0000
5.1452,3.1339,36.3137,ball,1,1,0.0000,-30.0000,0.0000
4.9948,3.0879,36.2088,ball,1,1,0.0000,-30.0000,0.0000
4.8442,3.0410,36.1051,ball,1,1,0.0000,-30.0000,0.0000
4.6934,2.9933,36.0024,ball,1,1,0.0000,-30.0000,0.0000
4.5423,2.9448,35.9009,ball,1,1,0.0000,-30.0000,0.0000
4.3910,2.8954,35.8006,ball,1,1,0.0000,-30.0000,0.0000
4.2395,2.8451,35.7014,ball,1,1,0.0000,-30.0000,0.0000
4.0878,2.7940,35.6033,ball,1,1,0.0000,-30.0000,0.0000
3.9359,2.7421,35.5063,ball,1,1,0.0000,-30.0000,0.0000
3.7839,2.6894,35.4104,ball,1,1,0.0000,-30.0000,0.0000
3.6316,2.6358,35.3157,ball,1,1,0.0000,-30.0000,0.0000
3.4792,2.5813,35.2221,ball,1,1,0.0000,-30.0000,0.0000
3.3266,2.5261,35.1297,ball,1,1,0.0000,-30.0000,0.0000
3.1738,2.4700,35.0383,ball,1,1,0.0000,-30.0000,0.0000
3.0209,2.4131,34.9481,ball,1,1,0.0000,-30.0000,0.0000
2.8679,2.3554,34.8590,ball,1,1,0.0000,-30.0000,0.0000
2.7146,2.2968,34.7711,ball,1,1,0.0000,-30.0000,0.0000
2.5613,2.2374,34.6842,ball,1,1,0.0000,-30.0000,0.0000
2.4078,2.1772,34.5985,ball,1,1,0.0000,-30.0000,0.0000
2.2542,2.1162,34.5139,ball,1,1,0.0000,-30.0000,0.0000
2.1005,2.0544,34.4304,ball,1,1,0.0000,-30.0000,0.0000
1.9466,1.9918,34.3480,ball,1,1,0.0000,-30.0000,0.0000
1.7927,1.9283,34.2667,ball,1,1,0.0000,-30.0000,0.0000
1.6386,1.8640,34.1866,ball,1,1,0.0000,-30.0000,0.0000
1.4845,1.7990,34.1076,ball,1,1,0.0000,-30.0000,0.0000
1.3303,1.7331,34.0296,ball,1,1,0.0000,-30.0000,0.0000
1.1759,1.6664,33.9528,ball,1,1,0.0000,-30.0000,0.0000
1.0215,1.5989,33.8771,ball,1,1,0.0000,-30.0000,0.0000
0.8671,1.5307,33.8025,ball,1,1,0.0000,-30.0000,0.0000
0.7125,1.4616,33.7291,ball,1,1,0.0000,-30.0000,0.0000
0.5579,1.3917,33.6567,ball,1,1,0.0000,-30.0000,0.0000
0.4032,1.3211,33.5854,ball,1,1,0.0000,-30.0000,0.0000
0.2485,1.2496,33.5153,ball,1,1,0.0000,-30.0000,0.0000
0.0938,1.1774,33.4462,ball,1,1,0.0000,-30.0000,0.0000
-0.0610,1.1043,33.3783,ball,1,1,0.0000,-30.0000,0.0000
19.2674,0.0000,53.8794,wall,3.0000,2.5000,-0.5677,0.0000,-0.8232
0.0000,0.0000,34.0000,goal,7.3200,2.4400,1,0,0
