x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,14.0000,ball,1,1,0,0,0
19.9188,0.1087,14.1717,ball,1,1,0,0,0
19.8369,0.2161,14.3425,ball,1,1,0,0,0
19.7543,0.3223,14.5124,ball,1,1,0,0,0
19.6710,0.4272,14.6813,ball,1,1,0,0,0
19.5871,0.5308,14.8493,ball,1,1,0,0,0
19.5025,0.6331,15.0164,ball,1,1,0,0,0
19.4173,0.7342,15.1825,ball,1,1,0,0,0
19.3315,0.8341,15.3478,ball,1,1,0,0,0
19.2450,0.9327,15.5121,ball,1,1,0,0,0
19.1579,1.0300,15.6755,ball,1,1,0,0,0
19.0702,1.1262,15.8380,ball,1,1,0,0,0
18.9819,1.2210,15.9996,ball,1,1,0,0,0
18.8930,1.3147,16.1603,ball,1,1,0,0,0
18.8036,1.4071,16.3201,ball,1,1,0,0,0
18.7135,1.4984,16.4790,ball,1,1,0,0,0
18.6229,1.5884,16.6370,ball,1,1,0,0,0
18.5317,1.6772,16.7941,ball,1,1,0,0,0
18.4400,1.7647,16.9503,ball,1,1,0,0,0
18.3477,1.8511,17.1057,ball,1,1,0,0,0
18.2549,1.9363,17.2601,ball,1,1,0,0,0
18.1616,2.0203,17.4137,ball,1,1,0,0,0
18.0678,2.1031,17.5665,ball,1,1,0,0,0
17.9734,2.1848,17.7183,ball,1,1,0,0,0
17.8785,2.2652,17.8693,ball,1,1,0,0,0
17.7832,2.3445,18.0194,ball,1,1,0,0,0
17.6873,2.4226,18.1687,ball,1,1,0,0,0
17.5910,2.4996,18.3171,ball,1,1,0,0,0
17.4941,2.5753,18.4647,ball,1,1,0,0,0
17.3969,2.6499,18.6114,ball,1,1,0,0,0
17.2991,2.7234,18.7573,ball,1,1,0,0,0
17.2009,2.7957,18.9023,ball,1,1,0,0,0
17.1022,2.8669,19.0465,ball,1,1,0,0,0
17.0031,2.9369,19.1899,ball,1,1,0,0,0
16.9036,3.0058,19.3324,ball,1,1,0,0,0
16.8036,3.0735,19.4741,ball,1,1,0,0,0
16.7032,3.1401,19.6149,ball,1,1,0,0,0
16.6024,3.2056,19.7550,ball,1,1,0,0,0
16.5012,3.2699,19.8942,ball,1,1,0,0,0
16.3996,3.3332,20.0326,ball,1,1,0,0,0
16.2975,3.3953,20.1702,ball,1,1,0,0,0
