x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
40.0000,0.0000,14.0000,ball,1,1,0.0000,-10.0000,0.0000
39.7430,0.1484,14.0305,ball,1,1,0.0000,-10.0000,0.0000
39.4872,0.2953,14.0617,ball,1,1,0.0000,-10.0000,0.0000
39.2325,0.4406,14.0937,ball,1,1,0.0000,-10.0000,0.0000
38.9788,0.5844,14.1264,ball,1,1,0.0000,-10.0000,0.0000
38.7263,0.7267,14.1599,ball,1,1,0.0000,-10.0000,0.0000
38.4749,0.8675,14.1940,ball,1,1,0.0000,-10.0000,0.0000
38.2246,1.0067,14.2289,ball,1,1,0.0000,-10.0000,0.0000
37.9753,1.1445,14.2645,ball,1,1,0.0000,-10.0000,0.0000
37.7271,1.2807,14.3008,ball,1,1,0.0000,-10.0000,0.0000
37.4800,1.4155,14.3379,ball,1,1,0.0000,-10.0000,0.0000
37.2339,1.5488,14.3755,ball,1,1,0.0000,-10.0000,0.0000
36.9889,1.6806,14.4139,ball,1,1,0.0000,-10.0000,0.0000
36.7450,1.8109,14.4530,ball,1,1,0.0000,-10.0000,0.0000
36.5020,1.9399,14.4927,ball,1,1,0.0000,-10.0000,0.0000
36.2601,2.0673,14.5330,ball,1,1,0.0000,-10.0000,0.0000
36.0193,2.1934,14.5740,ball,1,1,0.0000,-10.0000,0.0000
35.7794,2.3180,14.6157,ball,1,1,0.0000,-10.0000,0.0000
35.5406,2.4412,14.6580,ball,1,1,0.0000,-10.0000,0.0000
35.3027,2.5629,14.7009,ball,1,1,0.0000,-10.0000,0.0000
35.0659,2.6833,14.7445,ball,1,1,0.0000,-10.0000,0.0000
34.8300,2.8023,14.7886,ball,1,1,0.0000,-10.0000,0.0000
34.5951,2.9199,14.8334,ball,1,1,0.0000,-10.0000,0.0000
34.3612,3.0361,14.8788,ball,1,1,0.0000,-10.0000,0.0000
34.1283,3.1509,14.9248,ball,1,1,0.0000,-10.0000,0.0000
33.8964,3.2644,14.9713,ball,1,1,0.0000,-10.0000,0.0000
33.6654,3.3765,15.0185,ball,1,1,0.0000,-10.0000,0.0000
33.4353,3.4872,15.0662,ball,1,1,0.0000,-10.0000,0.0000
33.2063,3.5966,15.1145,ball,1,1,0.0000,-10.0000,0.0000
32.9781,3.7047,15.1634,ball,1,1,0.0000,-10.0000,0.0000
32.7509,3.8114,15.2128,ball,1,1,0.0000,-10.0000,0.0000
32.5246,3.9168,15.2628,ball,1,1,0.0000,-10.0000,0.0000
32.2993,4.0208,15.3134,ball,1,1,0.0000,-10.0000,0.0000
32.0748,4.1236,15.3645,ball,1,1,0.0000,-10.0000,0.0000
31.8513,4.2250,15.4161,ball,1,1,0.0000,-10.0000,0.0000
31.6287,4.3251,15.4682,ball,1,1,0.0000,-10.0000,0.0000
31.4070,4.4240,15.5209,ball,1,1,0.0000,-10.0000,0.0000
31.1862,4.5215,15.5741,ball,1,1,0.0000,-10.0000,0.0000
30.9663,4.6178,15.6278,ball,1,1,0.0000,-10.0000,0.0000
30.7473,4.7127,15.6820,ball,1,1,0.0000,-10.0000,0.0000
30.5291,4.8064,15.7368,ball,1,1,0.0000,-10.0000,0.0000
30.3119,4.8989,15.7920,ball,1,1,0.0000,-10.0000,0.0000
30.0955,4.9900,15.8477,ball,1,1,0.0000,-10.0000,0.0000
29.8800,5.0799,15.9039,ball,1,1,0.0000,-10.0000,0.0000
29.6653,5.1686,15.9606,ball,1,1,0.0000,-10.0000,0.0000
29.4515,5.2560,16.0178,ball,1,1,0.0000,-10.0000,0.0000
29.2386,5.3422,16.0755,ball,1,1,0.0000,-10.0000,0.0000
29.0265,5.4271,16.1336,ball,1,1,0.0000,-10.0000,0.0000
28.8152,5.5108,16.1922,ball,1,1,0.0000,-10.0000,0.0000
28.6048,5.5932,16.2512,ball,1,1,0.0000,-10.0000,0.0000
28.3952,5.6745,16.3108,ball,1,1,0.0000,-10.0000,0.0000
28.1864,5.7545,16.3707,ball,1,1,0.0000,-10.0000,0.0000
27.9785,5.8333,16.4311,ball,1,1,0.0000,-10.0000,0.0000
27.7714,5.9109,16.4920,ball,1,1,0.0000,-10.0000,0.0000
27.5651,5.9873,16.5533,ball,1,1,0.0000,-10.0000,0.0000
27.3596,6.0625,16.6150,ball,1,1,0.0000,-10.0000,0.0000
27.1549,6.1365,16.6771,ball,1,1,0.0000,-10.0000,0.0000
26.9511,6.2094,16.7397,ball,1,1,0.0000,-10.0000,0.0000
26.7480,6.2810,16.8027,ball,1,1,0.0000,-10.0000,0.0000
26.5457,6.3515,16.8661,ball,1,1,0.0000,-10.0000,0.0000
26.3442,6.4207,16.9300,ball,1,1,0.0000,-10.0000,0.0000
26.1435,6.4889,16.9942,ball,1,1,0.0000,-10.0000,0.0000
25.9436,6.5558,17.0588,ball,1,1,0.0000,-10.0000,0.0000
25.7445,6.6216,17.1239,ball,1,1,0.0000,-10.0000,0.0000
25.5461,6.6862,17.1893,ball,1,1,0.0000,-10.0000,0.0000
25.3485,6.7497,17.2551,ball,1,1,0.0000,-10.0000,0.0000
25.1517,6.8120,17.3214,ball,1,1,0.0000,-10.0000,0.0000
24.9556,6.8732,17.3880,ball,1,1,0.0000,-10.0000,0.0000
24.7603,6.9332,17.4550,ball,1,1,0.0000,-10.0000,0.0000
