x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,42.0000,ball,1,1,0,0,0
19.7083,0.0509,42.0390,ball,1,1,0,0,0
19.4174,0.1007,42.0748,ball,1,1,0,0,0
19.1273,0.1493,42.1076,ball,1,1,0,0,0
18.8379,0.1967,42.1373,ball,1,1,0,0,0
18.5495,0.2430,42.1640,ball,1,1,0,0,0
18.2618,0.2881,42.1877,ball,1,1,0,0,0
17.9751,0.3321,42.2083,ball,1,1,0,0,0
17.6892,0.3750,42.2261,ball,1,1,0,0,0
17.4043,0.4167,42.2409,ball,1,1,0,0,0
17.1204,0.4573,42.2529,ball,1,1,0,0,0
16.8374,0.4968,42.2619,ball,1,1,0,0,0
16.5553,0.5351,42.2682,ball,1,1,0,0,0
16.2743,0.5724,42.2716,ball,1,1,0,0,0
15.9944,0.6085,42.2723,ball,1,1,0,0,0
15.7154,0.6436,42.2702,ball,1,1,0,0,0
15.4376,0.6775,42.2654,ball,1,1,0,0,0
15.1608,0.7104,42.2579,ball,1,1,0,0,0
14.8851,0.7421,42.2478,ball,1,1,0,0,0
14.6105,0.7728,42.2350,ball,1,1,0,0,0
14.3371,0.8024,42.2196,ball,1,1,0,0,0
14.0648,0.8310,42.2016,ball,1,1,0,0,0
13.7937,0.8584,42.1810,ball,1,1,0,0,0
13.5238,0.8848,42.1580,ball,1,1,0,0,0
13.2550,0.9102,42.1324,ball,1,1,0,0,0
12.9875,0.9344,42.1043,ball,1,1,0,0,0
12.7212,0.9577,42.0738,ball,1,1,0,0,0
12.4562,0.9798,42.0409,ball,1,1,0,0,0
12.1924,1.0010,42.0056,ball,1,1,0,0,0
11.9299,1.0211,41.9679,ball,1,1,0,0,0
11.6687,1.0401,41.9279,ball,1,1,0,0,0
11.4087,1.0581,41.8855,ball,1,1,0,0,0
11.1501,1.0751,41.8409,ball,1,1,0,0,0
10.8928,1.0911,41.7940,ball,1,1,0,0,0
10.6369,1.1060,41.7448,ball,1,1,0,0,0
10.3823,1.1200,41.6935,ball,1,1,0,0,0
10.1290,1.1329,41.6399,ball,1,1,0,0,0
9.8771,1.1448,41.5842,ball,1,1,0,0,0
9.6266,1.1557,41.5263,ball,1,1,0,0,0
9.3775,1.1656,41.4663,ball,1,1,0,0,0
9.1298,1.1745,41.4042,ball,1,1,0,0,0
8.8836,1.1824,41.3400,ball,1,1,0,0,0
8.6387,1.1893,41.2738,ball,1,1,0,0,0
8.3953,1.1952,41.2056,ball,1,1,0,0,0
8.1533,1.2001,41.1354,ball,1,1,0,0,0
7.9128,1.2041,41.0632,ball,1,1,0,0,0
7.6737,1.2070,40.9890,ball,1,1,0,0,0
7.4361,1.2090,40.9130,ball,1,1,0,0,0
7.2000,1.2101,40.8350,ball,1,1,0,0,0
6.9654,1.2101,40.7551,ball,1,1,0,0,0
6.7323,1.2092,40.6734,ball,1,1,0,0,0
6.5007,1.2073,40.5898,ball,1,1,0,0,0
6.2706,1.2045,40.5045,ball,1,1,0,0,0
6.0420,1.2007,40.4173,ball,1,1,0,0,0
5.8149,1.1959,40.3284,ball,1,1,0,0,0
5.5894,1.1903,40.2377,ball,1,1,0,0,0
5.3654,1.1836,40.1453,ball,1,1,0,0,0
5.1430,1.1760,40.0512,ball,1,1,0,0,0
4.9221,1.1675,39.9554,ball,1,1,0,0,0
4.7028,1.1580,39.8579,ball,1,1,0,0,0
4.4850,1.1476,39.7588,ball,1,1,0,0,0
4.2688,1.1363,39.6581,ball,1,1,0,0,0
4.0542,1.1240,39.5558,ball,1,1,0,0,0
3.8412,1.1108,39.4519,ball,1,1,0,0,0
3.6298,1.0967,39.3465,ball,1,1,0,0,0
3.4200,1.0817,39.2395,ball,1,1,0,0,0
3.2118,1.0657,39.1311,ball,1,1,0,0,0
3.0052,1.0489,39.0211,ball,1,1,0,0,0
2.8002,1.0311,38.9097,ball,1,1,0,0,0
2.5968,1.0124,38.7968,ball,1,1,0,0,0
2.3950,0.9928,38.6824,ball,1,1,0,0,0
2.1949,0.9723,38.5667,ball,1,1,0,0,0
1.9964,0.9509,38.4496,ball,1,1,0,0,0
1.7995,0.9286,38.3311,ball,1,1,0,0,0
1.6043,0.9054,38.2112,ball,1,1,0,0,0
1.4107,0.8813,38.0900,ball,1,1,0,0,0
1.2187,0.8563,37.9675,ball,1,1,0,0,0
1.0284,0.8304,37.8437,ball,1,1,0,0,0
0.8398,0.8036,37.7186,ball,1,1,0,0,0
0.6528,0.7760,37.5923,ball,1,1,0,0,0
0.4675,0.7474,37.4647,ball,1,1,0,0,0
0.2839,0.7180,37.3360,ball,1,1,0,0,0
0.1019,0.6877,37.2060,ball,1,1,0,0,0
-0.0784,0.6566,37.0748,ball,1,1,0,0,0
10.9435,0.0000,43.3048,wall,3.0000,2.5000,-0.9285,0.0000,-0.3714
0.0000,0.0000,34.0000,goal,7.3200,2.4400,1,0,0
