x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,28.0000,ball,1,1,0,0,0
29.8372,0.1087,28.0978,ball,1,1,0,0,0
29.6743,0.2161,28.1945,ball,1,1,0,0,0
29.5113,0.3223,28.2900,ball,1,1,0,0,0
29.3484,0.4272,28.3844,ball,1,1,0,0,0
29.1853,0.5308,28.4776,ball,1,1,0,0,0
29.0223,0.6331,28.5697,ball,1,1,0,0,0
28.8592,0.7342,28.6607,ball,1,1,0,0,0
28.6961,0.8341,28.7506,ball,1,1,0,0,0
28.5330,0.9327,28.8393,ball,1,1,0,0,0
28.3699,1.0300,28.9270,ball,1,1,0,0,0
28.2068,1.1262,29.0136,ball,1,1,0,0,0
28.0437,1.2210,29.0990,ball,1,1,0,0,0
27.8806,1.3147,29.1834,ball,1,1,0,0,0
27.7176,1.4071,29.2668,ball,1,1,0,0,0
27.5545,1.4984,29.3490,ball,1,1,0,0,0
27.3915,1.5884,29.4302,ball,1,1,0,0,0
27.2284,1.6772,29.5104,ball,1,1,0,0,0
27.0655,1.7647,29.5895,ball,1,1,0,0,0
26.9025,1.8511,29.6676,ball,1,1,0,0,0
26.7396,1.9363,29.7446,ball,1,1,0,0,0
26.5768,2.0203,29.8207,ball,1,1,0,0,0
26.4140,2.1031,29.8957,ball,1,1,0,0,0
26.2512,2.1848,29.9697,ball,1,1,0,0,0
26.0885,2.2652,30.0427,ball,1,1,0,0,0
25.9259,2.3445,30.1147,ball,1,1,0,0,0
25.7633,2.4226,30.1857,ball,1,1,0,0,0
25.6008,2.4996,30.2558,ball,1,1,0,0,0
25.4384,2.5753,30.3249,ball,1,1,0,0,0
25.2761,2.6499,30.3930,ball,1,1,0,0,0
25.1139,2.7234,30.4601,ball,1,1,0,0,0
24.9517,2.7957,30.5263,ball,1,1,0,0,0
24.7896,2.8669,30.5916,ball,1,1,0,0,0
24.6276,2.9369,30.6559,ball,1,1,0,0,0
24.4658,3.0058,30.7192,ball,1,1,0,0,0
24.3040,3.0735,30.7817,ball,1,1,0,0,0
24.1423,3.1401,30.8432,ball,1,1,0,0,0
23.9807,3.2056,30.9038,ball,1,1,0,0,0
23.8193,3.2699,30.9635,ball,1,1,0,0,0
23.6580,3.3332,31.0223,ball,1,1,0,0,0
23.4967,3.3953,31.0802,ball,1,1,0,0,0
23.3356,3.4562,31.1372,ball,1,1,0,0,0
23.1747,3.5161,31.1933,ball,1,1,0,0,0
23.0138,3.5749,31.2485,ball,1,1,0,0,0
22.8531,3.6325,31.3029,ball,1,1,0,0,0
22.6925,3.6891,31.3564,ball,1,1,0,0,0
22.5321,3.7446,31.4090,ball,1,1,0,0,0
22.3717,3.7989,31.4608,ball,1,1,0,0,0
22.2116,3.8522,31.5117,ball,1,1,0,0,0
22.0516,3.9044,31.5617,ball,1,1,0,0,0
21.8917,3.9554,31.6110,ball,1,1,0,0,0
21.7320,4.0054,31.6594,ball,1,1,0,0,0
21.5724,4.0544,31.7069,ball,1,1,0,0,0
21.4130,4.1022,31.7537,ball,1,1,0,0,0
21.2537,4.1490,31.7996,ball,1,1,0,0,0
21.0946,4.1947,31.8447,ball,1,1,0,0,0
20.9357,4.2393,31.8890,ball,1,1,0,0,0
20.7769,4.2828,31.9324,ball,1,1,0,0,0
20.6183,4.3253,31.9751,ball,1,1,0,0,0
20.4599,4.3668,32.0170,ball,1,1,0,0,0
20.3016,4.4071,32.0581,ball,1,1,0,0,0
20.1435,4.4465,32.0984,ball,1,1,0,0,0
19.9856,4.4847,32.1379,ball,1,1,0,0,0
19.8279,4.5219,32.1767,ball,1,1,0,0,0
19.6704,4.5581,32.2147,ball,1,1,0,0,0
19.5130,4.5932,32.2519,ball,1,1,0,0,0
19.3558,4.6273,32.2884,ball,1,1,0,0,0
19.1988,4.6603,32.3241,ball,1,1,0,0,0
19.0420,4.6923,32.3590,ball,1,1,0,0,0
18.8854,4.7233,32.3932,ball,1,1,0,0,0
18.7290,4.7532,32.4266,ball,1,1,0,0,0
18.5728,4.7821,32.4594,ball,1,1,0,0,0
18.4168,4.8100,32.4913,ball,1,1,0,0,0
18.2610,4.8368,32.5226,ball,1,1,0,0,0
18.1053,4.8626,32.5531,ball,1,1,0,0,0
17.9499,4.8874,32.5829,ball,1,1,0,0,0
17.7947,4.9112,32.6120,ball,1,1,0,0,0
17.6397,4.9340,32.6403,ball,1,1,0,0,0
17.4849,4.9557,32.6680,ball,1,1,0,0,0
17.3304,4.9764,32.6949,ball,1,1,0,0,0
17.1760,4.9962,32.7211,ball,1,1,0,0,0
17.0218,5.0149,32.7467,ball,1,1,0,0,0
16.8679,5.0326,32.7715,ball,1,1,0,0,0
16.7142,5.0493,32.7957,ball,1,1,0,0,0
16.5607,5.0650,32.8191,ball,1,1,0,0,0
16.4074,5.0797,32.8419,ball,1,1,0,0,0
16.2544,5.0935,32.8640,ball,1,1,0,0,0
16.1016,5.1062,32.8854,ball,1,1,0,0,0
15.9490,5.1179,32.9062,ball,1,1,0,0,0
15.7966,5.1287,32.9262,ball,1,1,0,0,0
15.6445,5.1384,32.9456,ball,1,1,0,0,0
15.4925,5.1472,32.9644,ball,1,1,0,0,0
15.3409,5.1550,32.9825,ball,1,1,0,0,0
15.1894,5.1618,32.9999,ball,1,1,0,0,0
15.0382,5.1676,33.0166,ball,1,1,0,0,0
14.8873,5.1724,33.0327,ball,1,1,0,0,0
14.7365,5.1763,33.0482,ball,1,1,0,0,0
14.5861,5.1792,33.0630,ball,1,1,0,0,0
14.4358,5.1811,33.0772,ball,1,1,0,0,0
14.2858,5.1821,33.0907,ball,1,1,0,0,0
14.1361,5.1821,33.1036,ball,1,1,0,0,0
13.9866,5.1811,33.1159,ball,1,1,0,0,0
13.8373,5.1792,33.1275,ball,1,1,0,0,0
13.6883,5.1763,33.1386,ball,1,1,0,0,0
13.5396,5.1724,33.1489,ball,1,1,0,0,0
13.3911,5.1676,33.1587,ball,1,1,0,0,0
13.2428,5.1618,33.1678,ball,1,1,0,0,0
13.0948,5.1551,33.1764,ball,1,1,0,0,0
12.9471,5.1474,33.1843,ball,1,1,0,0,0
12.7996,5.1388,33.1916,ball,1,1,0,0,0
12.6524,5.1292,33.1982,ball,1,1,0,0,0
12.5055,5.1187,33.2043,ball,1,1,0,0,0
12.3588,5.1072,33.2098,ball,1,1,0,0,0
12.2124,5.0948,33.2147,ball,1,1,0,0,0
12.0662,5.0814,33.2189,ball,1,1,0,0,0
11.9203,5.0671,33.2226,ball,1,1,0,0,0
11.7747,5.0519,33.2257,ball,1,1,0,0,0
11.6294,5.0357,33.2282,ball,1,1,0,0,0
11.4843,5.0186,33.2300,ball,1,1,0,0,0
11.3395,5.0006,33.2313,ball,1,1,0,0,0
11.1950,4.9816,33.2321,ball,1,1,0,0,0
11.0508,4.9617,33.2322,ball,1,1,0,0,0
10.9068,4.9409,33.2317,ball,1,1,0,0,0
10.7631,4.9191,33.2307,ball,1,1,0,0,0
10.6197,4.8965,33.2291,ball,1,1,0,0,0
10.4766,4.8729,33.2269,ball,1,1,0,0,0
10.3338,4.8483,33.2241,ball,1,1,0,0,0
10.1912,4.8229,33.2208,ball,1,1,0,0,0
10.0490,4.7966,33.2168,ball,1,1,0,0,0
9.9070,4.7693,33.2123,ball,1,1,0,0,0
9.7654,4.7411,33.2073,ball,1,1,0,0,0
9.6240,4.7120,33.2017,ball,1,1,0,0,0
9.4829,4.6820,33.1955,ball,1,1,0,0,0
9.3421,4.6511,33.1887,ball,1,1,0,0,0
9.2016,4.6193,33.1814,ball,1,1,0,0,0
9.0614,4.5866,33.1735,ball,1,1,0,0,0
8.9215,4.5530,33.1651,ball,1,1,0,0,0
8.7820,4.5184,33.1561,ball,1,1,0,0,0
8.6427,4.4830,33.1466,ball,1,1,0,0,0
8.5037,4.4467,33.1365,ball,1,1,0,0,0
8.3650,4.4095,33.1258,ball,1,1,0,0,0
8.2267,4.3714,33.1146,ball,1,1,0,0,0
8.0886,4.3324,33.1028,ball,1,1,0,0,0
7.9509,4.2925,33.0905,ball,1,1,0,0,0
7.8135,4.2517,33.0777,ball,1,1,0,0,0
7.6764,4.2100,33.0643,ball,1,1,0,0,0
7.5396,4.1675,33.0503,ball,1,1,0,0,0
7.4032,4.1240,33.0359,ball,1,1,0,0,0
7.2670,4.0797,33.0208,ball,1,1,0,0,0
7.1312,4.0345,33.0053,ball,1,1,0,0,0
6.9957,3.9884,32.9891,ball,1,1,0,0,0
6.8606,3.9415,32.9725,ball,1,1,0,0,0
6.7257,3.8936,32.9553,ball,1,1,0,0,0
6.5912,3.8449,32.9376,ball,1,1,0,0,0
6.4571,3.7953,32.9193,ball,1,1,0,0,0
6.3232,3.7449,32.9005,ball,1,1,0,0,0
6.1897,3.6936,32.8812,ball,1,1,0,0,0
6.0566,3.6414,32.8613,ball,1,1,0,0,0
5.9238,3.5883,32.8409,ball,1,1,0,0,0
5.7913,3.5344,32.8200,ball,1,1,0,0,0
5.6592,3.4796,32.7985,ball,1,1,0,0,0
5.5274,3.4240,32.7766,ball,1,1,0,0,0
5.3960,3.3675,32.7540,ball,1,1,0,0,0
5.2649,3.3102,32.7310,ball,1,1,0,0,0
5.1342,3.2519,32.7074,ball,1,1,0,0,0
5.0038,3.1929,32.6833,ball,1,1,0,0,0
4.8738,3.1330,32.6587,ball,1,1,0,0,0
4.7441,3.0722,32.6336,ball,1,1,0,0,0
4.6148,3.0106,32.6079,ball,1,1,0,0,0
4.4859,2.9481,32.5818,ball,1,1,0,0,0
4.3573,2.8848,32.5550,ball,1,1,0,0,0
4.2291,2.8207,32.5278,ball,1,1,0,0,0
4.1013,2.7557,32.5001,ball,1,1,0,0,0
3.9739,2.6899,32.4718,ball,1,1,0,0,0
3.8468,2.6232,32.4430,ball,1,1,0,0,0
3.7201,2.5557,32.4137,ball,1,1,0,0,0
3.5938,2.4874,32.3839,ball,1,1,0,0,0
3.4678,2.4182,32.3536,ball,1,1,0,0,0
3.3423,2.3482,32.3228,ball,1,1,0,0,0
3.2171,2.2774,32.2914,ball,1,1,0,0,0
3.0924,2.2058,32.2595,ball,1,1,0,0,0
2.9680,2.1333,32.2272,ball,1,1,0,0,0
2.8440,2.0600,32.1943,ball,1,1,0,0,0
2.7204,1.9859,32.1609,ball,1,1,0,0,0
2.5972,1.9109,32.1270,ball,1,1,0,0,0
2.4744,1.8352,32.0925,ball,1,1,0,0,0
2.3520,1.7586,32.0576,ball,1,1,0,0,0
2.2300,1.6812,32.0222,ball,1,1,0,0,0
2.1085,1.6030,31.9862,ball,1,1,0,0,0
1.9873,1.5240,31.9498,ball,1,1,0,0,0
1.8666,1.4442,31.9128,ball,1,1,0,0,0
1.7462,1.3635,31.8753,ball,1,1,0,0,0
1.6263,1.2821,31.8374,ball,1,1,0,0,0
1.5068,1.1999,31.7989,ball,1,1,0,0,0
1.3878,1.1168,31.7599,ball,1,1,0,0,0
1.2691,1.0330,31.7205,ball,1,1,0,0,0
1.1509,0.9484,31.6805,ball,1,1,0,0,0
1.0332,0.8629,31.6400,ball,1,1,0,0,0
0.9158,0.7767,31.5990,ball,1,1,0,0,0
