x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,35.0000,ball,1,1,0.0000,-40.0000,0.0000
19.8095,0.0741,34.9213,ball,1,1,0.0000,-40.0000,0.0000
19.6189,0.1469,34.8443,ball,1,1,0.0000,-40.0000,0.0000
19.4283,0.2186,34.7690,ball,1,1,0.0000,-40.0000,0.0000
19.2377,0.2892,34.6952,ball,1,1,0.0000,-40.0000,0.0000
19.0471,0.3585,34.6231,ball,1,1,0.0000,-40.0000,0.0000
18.8566,0.4267,34.5526,ball,1,1,0.0000,-40.0000,0.0000
18.6660,0.4937,34.4837,ball,1,1,0.0000,-40.0000,0.0000
18.4755,0.5596,34.4163,ball,1,1,0.0000,-40.0000,0.0000
18.2851,0.6243,34.3506,ball,1,1,0.0000,-40.0000,0.0000
18.0947,0.6879,34.2864,ball,1,1,0.0000,-40.0000,0.0000
17.9044,0.7504,34.2237,ball,1,1,0.0000,-40.0000,0.0000
17.7141,0.8116,34.1626,ball,1,1,0.0000,-40.0000,0.0000
17.5240,0.8718,34.1030,ball,1,1,0.0000,-40.0000,0.0000
17.3339,0.9308,34.0450,ball,1,1,0.0000,-40.0000,0.0000
17.1440,0.9887,33.9885,ball,1,1,0.0000,-40.0000,0.0000
16.9542,1.0455,33.9334,ball,1,1,0.0000,-40.0000,0.0000
16.7645,1.1011,33.8799,ball,1,1,0.0000,-40.0000,0.0000
16.5750,1.1557,33.8279,ball,1,1,0.0000,-40.0000,0.0000
16.3856,1.2091,33.7773,ball,1,1,0.0000,-40.0000,0.0000
16.1963,1.2614,33.7282,ball,1,1,0.0000,-40.0000,0.0000
16.0073,1.3126,33.6805,ball,1,1,0.0000,-40.0000,0.0000
15.8184,1.3627,33.6343,ball,1,1,0.0000,-40.0000,0.0000
15.6297,1.4117,33.5895,ball,1,1,0.0000,-40.0000,0.0000
15.4411,1.4596,33.5461,ball,1,1,0.0000,-40.0000,0.0000
15.2528,1.5064,33.5041,ball,1,1,0.0000,-40.0000,0.0000
15.0647,1.5521,33.4636,ball,1,1,0.0000,-40.0000,0.0000
14.8769,1.5968,33.4244,ball,1,1,0.0000,-40.0000,0.0000
14.6892,1.6403,33.3867,ball,1,1,0.0000,-40.0000,0.0000
14.5018,1.6828,33.3503,ball,1,1,0.0000,-40.0000,0.0000
14.3146,1.7242,33.3152,ball,1,1,0.0000,-40.0000,0.0000
14.1277,1.7645,33.2815,ball,1,1,0.0000,-40.0000,0.0000
13.9410,1.8038,33.2492,ball,1,1,0.0000,-40.0000,0.0000
13.7546,1.8419,33.2182,ball,1,1,0.0000,-40.0000,0.0000
13.5684,1.8791,33.1885,ball,1,1,0.0000,-40.0000,0.0000
13.3826,1.9151,33.1602,ball,1,1,0.0000,-40.0000,0.0000
13.1970,1.9501,33.1332,ball,1,1,0.0000,-40.0000,0.0000
13.0117,1.9841,33.1074,ball,1,1,0.0000,-40.0000,0.0000
12.8267,2.0170,33.0830,ball,1,1,0.0000,-40.0000,0.0000
12.6420,2.0488,33.0598,ball,1,1,0.0000,-40.0000,0.0000
12.4576,2.0796,33.0379,ball,1,1,0.0000,-40.0000,0.0000
12.2736,2.1094,33.0173,ball,1,1,0.0000,-40.0000,0.0000
12.0899,2.1381,32.9980,ball,1,1,0.0000,-40.0000,0.0000
11.9065,2.1658,32.9799,ball,1,1,0.0000,-40.0000,0.0000
11.7234,2.1924,32.9630,ball,1,1,0.0000,-40.0000,0.0000
11.5407,2.2181,32.9474,ball,1,1,0.0000,-40.0000,0.0000
11.3583,2.2426,32.9329,ball,1,1,0.0000,-40.0000,0.0000
11.1763,2.2662,32.9197,ball,1,1,0.0000,-40.0000,0.0000
10.9946,2.2887,32.9078,ball,1,1,0.0000,-40.0000,0.0000
10.8133,2.3103,32.8970,ball,1,1,0.0000,-40.0000,0.0000
10.6324,2.3308,32.8874,ball,1,1,0.0000,-40.0000,0.0000
10.4519,2.3502,32.8790,ball,1,1,0.0000,-40.0000,0.0000
10.2717,2.3687,32.8717,ball,1,1,0.0000,-40.0000,0.0000
10.0920,2.3862,32.8657,ball,1,1,0.0000,-40.0000,0.0000
9.9126,2.4026,32.8607,ball,1,1,0.0000,-40.0000,0.0000
9.7336,2.4181,32.8570,ball,1,1,0.0000,-40.0000,0.0000
9.5551,2.4325,32.8544,ball,1,1,0.0000,-40.0000,0.0000
9.3769,2.4460,32.8529,ball,1,1,0.0000,-40.0000,0.0000
9.1992,2.4584,32.8525,ball,1,1,0.0000,-40.0000,0.0000
9.0218,2.4699,32.8533,ball,1,1,0.0000,-40.0000,0.0000
8.8449,2.4803,32.8552,ball,1,1,0.0000,-40.0000,0.0000
8.6685,2.4898,32.8582,ball,1,1,0.0000,-40.0000,0.0000
8.4924,2.4983,32.8623,ball,1,1,0.0000,-40.0000,0.0000
8.3168,2.5058,32.8675,ball,1,1,0.0000,-40.0000,0.0000
8.1417,2.5123,32.8738,ball,1,1,0.0000,-40.0000,0.0000
7.9670,2.5178,32.8811,ball,1,1,0.0000,-40.0000,0.0000
7.7927,2.5224,32.8895,ball,1,1,0.0000,-40.0000,0.0000
7.6189,2.5260,32.8990,ball,1,1,0.0000,-40.0000,0.0000
7.4456,2.5286,32.9096,ball,1,1,0.0000,-40.0000,0.0000
7.2727,2.5302,32.9212,ball,1,1,0.0000,-40.0000,0.0000
7.1003,2.5309,32.9338,ball,1,1,0.0000,-40.0000,0.0000
6.9284,2.5305,32.9475,ball,1,1,0.0000,-40.0000,0.0000
6.7569,2.5293,32.9622,ball,1,1,0.0000,-40.0000,0.0000
6.5860,2.5270,32.9780,ball,1,1,0.0000,-40.0000,0.0000
6.4155,2.5238,32.9947,ball,1,1,0.0000,-40.0000,0.0000
6.2455,2.5197,33.0125,ball,1,1,0.0000,-40.0000,0.0000
6.0760,2.5146,33.0312,ball,1,1,0.0000,-40.0000,0.0000
5.9071,2.5085,33.0510,ball,1,1,0.0000,-40.0000,0.0000
5.7386,2.5015,33.0718,ball,1,1,0.0000,-40.0000,0.0000
5.5706,2.4935,33.0935,ball,1,1,0.0000,-40.0000,0.0000
5.4032,2.4846,33.1162,ball,1,1,0.0000,-40.0000,0.0000
5.2362,2.4748,33.1400,ball,1,1,0.0000,-40.0000,0.0000
5.0698,2.4640,33.1646,ball,1,1,0.0000,-40.0000,0.0000
4.9039,2.4522,33.1903,ball,1,1,0.0000,-40.0000,0.0000
4.7385,2.4396,33.2168,ball,1,1,0.0000,-40.0000,0.0000
4.5737,2.4259,33.2444,ball,1,1,0.0000,-40.0000,0.0000
4.4094,2.4114,33.2729,ball,1,1,0.0000,-40.0000,0.0000
4.2456,2.3959,33.3023,ball,1,1,0.0000,-40.0000,0.0000
4.0824,2.3795,33.3326,ball,1,1,0.0000,-40.0000,0.0000
3.9197,2.3621,33.3639,ball,1,1,0.0000,-40.0000,0.0000
3.7576,2.3439,33.3961,ball,1,1,0.0000,-40.0000,0.0000
3.5961,2.3247,33.4292,ball,1,1,0.0000,-40.0000,0.0000
3.4351,2.3045,33.4633,ball,1,1,0.0000,-40.0000,0.0000
3.2746,2.2835,33.4982,ball,1,1,0.0000,-40.0000,0.0000
3.1148,2.2615,33.5340,ball,1,1,0.0000,-40.0000,0.0000
2.9554,2.2386,33.5708,ball,1,1,0.0000,-40.0000,0.0000
2.7967,2.2148,33.6084,ball,1,1,0.0000,-40.0000,0.0000
2.6386,2.1901,33.6469,ball,1,1,0.0000,-40.0000,0.0000
2.4810,2.1645,33.6863,ball,1,1,0.0000,-40.0000,0.0000
2.3240,2.1380,33.7265,ball,1,1,0.0000,-40.0000,0.0000
2.1676,2.1105,33.7676,ball,1,1,0.0000,-40.0000,0.0000
2.0118,2.0822,33.8096,ball,1,1,0.0000,-40.0000,0.0000
1.8566,2.0530,33.8524,ball,1,1,0.0000,-40.0000,0.0000
1.7020,2.0228,33.8961,ball,1,1,0.0000,-40.0000,0.0000
1.5480,1.9918,33.9407,ball,1,1,0.0000,-40.0000,0.0000
1.3946,1.9598,33.9861,ball,1,1,0.0000,-40.0000,0.0000
1.2418,1.9270,34.0323,ball,1,1,0.0000,-40.0000,0.0000
1.0896,1.8932,34.0793,ball,1,1,0.0000,-40.0000,0.0000
0.9380,1.8586,34.1272,ball,1,1,0.0000,-40.0000,0.0000
0.7871,1.8231,34.1759,ball,1,1,0.0000,-40.0000,0.0000
0.6368,1.7867,34.2255,ball,1,1,0.0000,-40.0000,0.0000
0.4871,1.7494,34.2758,ball,1,1,0.0000,-40.0000,0.0000
0.3380,1.7112,34.3269,ball,1,1,0.0000,-40.0000,0.0000
0.1896,1.6721,34.3789,ball,1,1,0.0000,-40.0000,0.0000
0.0418,1.6322,34.4317,ball,1,1,0.0000,-40.0000,0.0000
-0.1053,1.5913,34.4852,ball,1,1,0.0000,-40.0000,0.0000
11.5688,0.0000,31.4450,wall,3.0000,2.5000,-0.9988,0.0000,-0.0499
0.0000,0.0000,34.0000,goal,7.3200,2.4400,1,0,0
