x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,56.0000,ball,1,1,0.0000,-30.0000,0.0000
29.8851,0.1012,55.7438,ball,1,1,0.0000,-30.0000,0.0000
29.7687,0.2011,55.4895,ball,1,1,0.0000,-30.0000,0.0000
29.6510,0.2996,55.2370,ball,1,1,0.0000,-30.0000,0.0000
29.5320,0.3967,54.9863,ball,1,1,0.0000,-30.0000,0.0000
29.4116,0.4925,54.7375,ball,1,1,0.0000,-30.0000,0.0000
29.2899,0.5870,54.4905,ball,1,1,0.0000,-30.0000,0.0000
29.1670,0.6801,54.2453,ball,1,1,0.0000,-30.0000,0.0000
29.0427,0.7719,54.0020,ball,1,1,0.0000,-30.0000,0.0000
28.9173,0.8624,53.7604,ball,1,1,0.0000,-30.0000,0.0000
28.7905,0.9516,53.5207,ball,1,1,0.0000,-30.0000,0.0000
28.6626,1.0395,53.2828,ball,1,1,0.0000,-30.0000,0.0000
28.5335,1.1261,53.0466,ball,1,1,0.0000,-30.0000,0.0000
28.4033,1.2113,52.8123,ball,1,1,0.0000,-30.0000,0.0000
28.2719,1.2953,52.5797,ball,1,1,0.0000,-30.0000,0.0000
28.1393,1.3781,52.3489,ball,1,1,0.0000,-30.0000,0.0000
28.0057,1.4595,52.1199,ball,1,1,0.0000,-30.0000,0.0000
27.8710,1.5397,51.8927,ball,1,1,0.0000,-30.0000,0.0000
27.7352,1.6186,51.6673,ball,1,1,0.0000,-30.0000,0.0000
27.5983,1.6963,51.4435,ball,1,1,0.0000,-30.0000,0.0000
27.4604,1.7727,51.2216,ball,1,1,0.0000,-30.0000,0.0000
27.3215,1.8479,51.0014,ball,1,1,0.0000,-30.0000,0.0000
27.1816,1.9218,50.7829,ball,1,1,0.0000,-30.0000,0.0000
27.0407,1.9945,50.5662,ball,1,1,0.0000,-30.0000,0.0000
26.8988,2.0660,50.3512,ball,1,1,0.0000,-30.0000,0.0000
26.7560,2.1363,50.1379,ball,1,1,0.0000,-30.0000,0.0000
26.6122,2.2053,49.9264,ball,1,1,0.0000,-30.0000,0.0000
26.4676,2.2731,49.7166,ball,1,1,0.0000,-30.0000,0.0000
26.3220,2.3398,49.5084,ball,1,1,0.0000,-30.0000,0.0000
26.1756,2.4052,49.3020,ball,1,1,0.0000,-30.0000,0.0000
26.0282,2.4694,49.0973,ball,1,1,0.0000,-30.0000,0.0000
25.8801,2.5325,48.8942,ball,1,1,0.0000,-30.0000,0.0000
25.7310,2.5944,48.6929,ball,1,1,0.0000,-30.0000,0.0000
25.5812,2.6551,48.4932,ball,1,1,0.0000,-30.0000,0.0000
