x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,28.0000,ball,1,1,0,0,0
19.7941,0.0741,27.9900,ball,1,1,0,0,0
19.5887,0.1469,27.9818,ball,1,1,0,0,0
19.3839,0.2186,27.9755,ball,1,1,0,0,0
19.1796,0.2892,27.9711,ball,1,1,0,0,0
18.9758,0.3585,27.9684,ball,1,1,0,0,0
18.7726,0.4267,27.9676,ball,1,1,0,0,0
18.5699,0.4937,27.9686,ball,1,1,0,0,0
18.3679,0.5596,27.9713,ball,1,1,0,0,0
18.1664,0.6243,27.9757,ball,1,1,0,0,0
17.9656,0.6879,27.9819,ball,1,1,0,0,0
17.7653,0.7504,27.9898,ball,1,1,0,0,0
17.5657,0.8116,27.9994,ball,1,1,0,0,0
17.3668,0.8718,28.0107,ball,1,1,0,0,0
17.1684,0.9308,28.0236,ball,1,1,0,0,0
16.9708,0.9887,28.0382,ball,1,1,0,0,0
16.7738,1.0455,28.0544,ball,1,1,0,0,0
16.5774,1.1011,28.0723,ball,1,1,0,0,0
16.3818,1.1557,28.0917,ball,1,1,0,0,0
16.1869,1.2091,28.1127,ball,1,1,0,0,0
15.9926,1.2614,28.1353,ball,1,1,0,0,0
15.7991,1.3126,28.1595,ball,1,1,0,0,0
15.6063,1.3627,28.1852,ball,1,1,0,0,0
15.4142,1.4117,28.2123,ball,1,1,0,0,0
15.2229,1.4596,28.2411,ball,1,1,0,0,0
15.0323,1.5064,28.2712,ball,1,1,0,0,0
14.8424,1.5521,28.3029,ball,1,1,0,0,0
14.6533,1.5968,28.3360,ball,1,1,0,0,0
14.4650,1.6403,28.3706,ball,1,1,0,0,0
14.2774,1.6828,28.4066,ball,1,1,0,0,0
14.0906,1.7242,28.4440,ball,1,1,0,0,0
13.9046,1.7645,28.4828,ball,1,1,0,0,0
13.7194,1.8037,28.5230,ball,1,1,0,0,0
13.5350,1.8419,28.5646,ball,1,1,0,0,0
13.3514,1.8791,28.6075,ball,1,1,0,0,0
13.1686,1.9151,28.6518,ball,1,1,0,0,0
12.9866,1.9501,28.6974,ball,1,1,0,0,0
12.8055,1.9841,28.7443,ball,1,1,0,0,0
12.6251,2.0170,28.7925,ball,1,1,0,0,0
12.4456,2.0488,28.8420,ball,1,1,0,0,0
12.2670,2.0796,28.8928,ball,1,1,0,0,0
12.0891,2.1094,28.9448,ball,1,1,0,0,0
11.9122,2.1381,28.9981,ball,1,1,0,0,0
11.7360,2.1658,29.0526,ball,1,1,0,0,0
11.5608,2.1924,29.1084,ball,1,1,0,0,0
11.3864,2.2180,29.1653,ball,1,1,0,0,0
11.2128,2.2426,29.2234,ball,1,1,0,0,0
11.0402,2.2662,29.2828,ball,1,1,0,0,0
10.8684,2.2887,29.3433,ball,1,1,0,0,0
10.6975,2.3102,29.4049,ball,1,1,0,0,0
10.5274,2.3307,29.4677,ball,1,1,0,0,0
10.3583,2.3502,29.5316,ball,1,1,0,0,0
10.1900,2.3687,29.5967,ball,1,1,0,0,0
10.0227,2.3861,29.6628,ball,1,1,0,0,0
9.8562,2.4026,29.7301,ball,1,1,0,0,0
9.6907,2.4180,29.7984,ball,1,1,0,0,0
9.5260,2.4325,29.8678,ball,1,1,0,0,0
9.3623,2.4459,29.9383,ball,1,1,0,0,0
9.1995,2.4584,30.0098,ball,1,1,0,0,0
9.0376,2.4698,30.0824,ball,1,1,0,0,0
8.8766,2.4803,30.1559,ball,1,1,0,0,0
8.7165,2.4898,30.2305,ball,1,1,0,0,0
8.5574,2.4982,30.3061,ball,1,1,0,0,0
8.3992,2.5057,30.3827,ball,1,1,0,0,0
8.2419,2.5122,30.4603,ball,1,1,0,0,0
8.0856,2.5178,30.5388,ball,1,1,0,0,0
7.9302,2.5223,30.6183,ball,1,1,0,0,0
7.7757,2.5259,30.6988,ball,1,1,0,0,0
7.6222,2.5285,30.7802,ball,1,1,0,0,0
7.4696,2.5301,30.8625,ball,1,1,0,0,0
7.3180,2.5308,30.9458,ball,1,1,0,0,0
7.1673,2.5305,31.0299,ball,1,1,0,0,0
7.0176,2.5292,31.1150,ball,1,1,0,0,0
6.8689,2.5270,31.2009,ball,1,1,0,0,0
6.7211,2.5238,31.2877,ball,1,1,0,0,0
6.5743,2.5196,31.3754,ball,1,1,0,0,0
6.4284,2.5145,31.4639,ball,1,1,0,0,0
6.2835,2.5085,31.5533,ball,1,1,0,0,0
6.1396,2.5015,31.6435,ball,1,1,0,0,0
5.9967,2.4935,31.7346,ball,1,1,0,0,0
5.8547,2.4846,31.8265,ball,1,1,0,0,0
5.7137,2.4747,31.9191,ball,1,1,0,0,0
5.5737,2.4639,32.0126,ball,1,1,0,0,0
5.4347,2.4522,32.1069,ball,1,1,0,0,0
5.2966,2.4395,32.2020,ball,1,1,0,0,0
5.1596,2.4259,32.2978,ball,1,1,0,0,0
5.0235,2.4113,32.3944,ball,1,1,0,0,0
4.8884,2.3958,32.4917,ball,1,1,0,0,0
4.7544,2.3794,32.5898,ball,1,1,0,0,0
4.6213,2.3621,32.6886,ball,1,1,0,0,0
4.4892,2.3438,32.7882,ball,1,1,0,0,0
4.3581,2.3246,32.8885,ball,1,1,0,0,0
4.2280,2.3045,32.9895,ball,1,1,0,0,0
4.0990,2.2834,33.0911,ball,1,1,0,0,0
3.9709,2.2614,33.1935,ball,1,1,0,0,0
3.8438,2.2386,33.2966,ball,1,1,0,0,0
3.7178,2.2148,33.4003,ball,1,1,0,0,0
3.5928,2.1901,33.5047,ball,1,1,0,0,0
3.4687,2.1644,33.6098,ball,1,1,0,0,0
3.3457,2.1379,33.7155,ball,1,1,0,0,0
3.2238,2.1105,33.8219,ball,1,1,0,0,0
3.1028,2.0821,33.9289,ball,1,1,0,0,0
2.9829,2.0529,34.0365,ball,1,1,0,0,0
2.8640,2.0227,34.1447,ball,1,1,0,0,0
2.7461,1.9917,34.2536,ball,1,1,0,0,0
2.6293,1.9597,34.3630,ball,1,1,0,0,0
2.5134,1.9269,34.4731,ball,1,1,0,0,0
2.3987,1.8931,34.5837,ball,1,1,0,0,0
2.2849,1.8585,34.6949,ball,1,1,0,0,0
2.1722,1.8230,34.8067,ball,1,1,0,0,0
2.0606,1.7866,34.9190,ball,1,1,0,0,0
1.9500,1.7493,35.0319,ball,1,1,0,0,0
1.8404,1.7111,35.1454,ball,1,1,0,0,0
1.7319,1.6720,35.2594,ball,1,1,0,0,0
1.6244,1.6321,35.3739,ball,1,1,0,0,0
1.5180,1.5912,35.4889,ball,1,1,0,0,0
1.4126,1.5495,35.6044,ball,1,1,0,0,0
1.3083,1.5070,35.7205,ball,1,1,0,0,0
1.2051,1.4635,35.8371,ball,1,1,0,0,0
1.1029,1.4192,35.9541,ball,1,1,0,0,0
1.0018,1.3740,36.0716,ball,1,1,0,0,0
0.9017,1.3279,36.1897,ball,1,1,0,0,0
0.8027,1.2810,36.3081,ball,1,1,0,0,0
0.7048,1.2332,36.4271,ball,1,1,0,0,0
0.6080,1.1845,36.5465,ball,1,1,0,0,0
0.5122,1.1350,36.6663,ball,1,1,0,0,0
0.4175,1.0846,36.7866,ball,1,1,0,0,0
0.3239,1.0334,36.9073,ball,1,1,0,0,0
0.2314,0.9813,37.0285,ball,1,1,0,0,0
0.1400,0.9283,37.1500,ball,1,1,0,0,0
0.0496,0.8745,37.2720,ball,1,1,0,0,0
-0.0397,0.8199,37.3944,ball,1,1,0,0,0
10.8652,0.0000,27.4732,wall,3.0000,2.5000,-0.9578,0.0000,0.2873
0.0000,0.0000,34.0000,goal,7.3200,2.4400,1,0,0
