x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,0.0000,ball,1,1,0,0,0
29.9047,0.1484,0.2406,ball,1,1,0,0,0
29.8089,0.2953,0.4798,ball,1,1,0,0,0
29.7126,0.4406,0.7179,ball,1,1,0,0,0
29.6160,0.5844,0.9546,ball,1,1,0,0,0
29.5189,0.7267,1.1901,ball,1,1,0,0,0
29.4214,0.8675,1.4244,ball,1,1,0,0,0
29.3234,1.0067,1.6574,ball,1,1,0,0,0
29.2251,1.1445,1.8892,ball,1,1,0,0,0
29.1264,1.2807,2.1197,ball,1,1,0,0,0
29.0272,1.4155,2.3491,ball,1,1,0,0,0
28.9277,1.5488,2.5773,ball,1,1,0,0,0
28.8278,1.6806,2.8042,ball,1,1,0,0,0
28.7275,1.8109,3.0300,ball,1,1,0,0,0
28.6268,1.9399,3.2547,ball,1,1,0,0,0
28.5258,2.0673,3.4781,ball,1,1,0,0,0
28.4244,2.1934,3.7004,ball,1,1,0,0,0
28.3226,2.3180,3.9216,ball,1,1,0,0,0
28.2204,2.4412,4.1416,ball,1,1,0,0,0
28.1180,2.5629,4.3605,ball,1,1,0,0,0
28.0151,2.6833,4.5782,ball,1,1,0,0,0
27.9120,2.8023,4.7949,ball,1,1,0,0,0
27.8085,2.9199,5.0104,ball,1,1,0,0,0
27.7046,3.0361,5.2248,ball,1,1,0,0,0
27.6004,3.1509,5.4382,ball,1,1,0,0,0
27.4960,3.2644,5.6504,ball,1,1,0,0,0
27.3911,3.3765,5.8616,ball,1,1,0,0,0
27.2860,3.4872,6.0717,ball,1,1,0,0,0
27.1806,3.5966,6.2808,ball,1,1,0,0,0
27.0748,3.7047,6.4887,ball,1,1,0,0,0
26.9688,3.8114,6.6957,ball,1,1,0,0,0
26.8624,3.9168,6.9016,ball,1,1,0,0,0
26.7558,4.0208,7.1064,ball,1,1,0,0,0
26.6489,4.1236,7.3103,ball,1,1,0,0,0
26.5417,4.2250,7.5131,ball,1,1,0,0,0
26.4342,4.3251,7.7148,ball,1,1,0,0,0
26.3264,4.4240,7.9156,ball,1,1,0,0,0
26.2184,4.5215,8.1154,ball,1,1,0,0,0
26.1101,4.6178,8.3142,ball,1,1,0,0,0
26.0015,4.7127,8.5120,ball,1,1,0,0,0
25.8927,4.8064,8.7088,ball,1,1,0,0,0
25.7836,4.8989,8.9046,ball,1,1,0,0,0
25.6742,4.9900,9.0995,ball,1,1,0,0,0
25.5646,5.0799,9.2934,ball,1,1,0,0,0
25.4547,5.1686,9.4863,ball,1,1,0,0,0
25.3447,5.2560,9.6783,ball,1,1,0,0,0
25.2343,5.3422,9.8694,ball,1,1,0,0,0
25.1237,5.4271,10.0595,ball,1,1,0,0,0
25.0129,5.5108,10.2486,ball,1,1,0,0,0
24.9019,5.5932,10.4369,ball,1,1,0,0,0
24.7906,5.6745,10.6242,ball,1,1,0,0,0
24.6791,5.7545,10.8106,ball,1,1,0,0,0
24.5674,5.8333,10.9961,ball,1,1,0,0,0
24.4555,5.9109,11.1807,ball,1,1,0,0,0
24.3434,5.9873,11.3643,ball,1,1,0,0,0
24.2310,6.0625,11.5471,ball,1,1,0,0,0
24.1185,6.1365,11.7290,ball,1,1,0,0,0
24.0057,6.2094,11.9100,ball,1,1,0,0,0
23.8927,6.2810,12.0902,ball,1,1,0,0,0
23.7796,6.3515,12.2694,ball,1,1,0,0,0
23.6662,6.4207,12.4478,ball,1,1,0,0,0
23.5526,6.4889,12.6253,ball,1,1,0,0,0
23.4389,6.5558,12.8020,ball,1,1,0,0,0
23.3250,6.6216,12.9778,ball,1,1,0,0,0
23.2109,6.6862,13.1527,ball,1,1,0,0,0
23.0966,6.7497,13.3268,ball,1,1,0,0,0
22.9821,6.8120,13.5001,ball,1,1,0,0,0
22.8674,6.8732,13.6726,ball,1,1,0,0,0
22.7526,6.9332,13.8442,ball,1,1,0,0,0
22.6376,6.9921,14.0149,ball,1,1,0,0,0
