x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,42.0000,ball,1,1,0.0000,-60.0000,0.0000
19.8451,0.0741,41.8640,ball,1,1,0.0000,-60.0000,0.0000
19.6894,0.1469,41.7298,ball,1,1,0.0000,-60.0000,0.0000
19.5330,0.2186,41.5973,ball,1,1,0.0000,-60.0000,0.0000
19.3759,0.2892,41.4666,ball,1,1,0.0000,-60.0000,0.0000
19.2181,0.3585,41.3377,ball,1,1,0.0000,-60.0000,0.0000
19.0596,0.4267,41.2105,ball,1,1,0.0000,-60.0000,0.0000
18.9004,0.4937,41.0851,ball,1,1,0.0000,-60.0000,0.0000
18.7406,0.5596,40.9615,ball,1,1,0.0000,-60.0000,0.0000
18.5802,0.6243,40.8395,ball,1,1,0.0000,-60.0000,0.0000
18.4191,0.6879,40.7194,ball,1,1,0.0000,-60.0000,0.0000
18.2575,0.7504,40.6009,ball,1,1,0.0000,-60.0000,0.0000
18.0953,0.8116,40.4841,ball,1,1,0.0000,-60.0000,0.0000
17.9326,0.8718,40.3691,ball,1,1,0.0000,-60.0000,0.0000
17.7693,0.9308,40.2558,ball,1,1,0.0000,-60.0000,0.0000
17.6055,0.9887,40.1441,ball,1,1,0.0000,-60.0000,0.0000
17.4413,1.0455,40.0342,ball,1,1,0.0000,-60.0000,0.0000
17.2765,1.1011,39.9259,ball,1,1,0.0000,-60.0000,0.0000
17.1113,1.1557,39.8194,ball,1,1,0.0000,-60.0000,0.0000
16.9457,1.2091,39.7145,ball,1,1,0.0000,-60.0000,0.0000
16.7796,1.2614,39.6112,ball,1,1,0.0000,-60.0000,0.0000
16.6131,1.3126,39.5096,ball,1,1,0.0000,-60.0000,0.0000
16.4462,1.3627,39.4097,ball,1,1,0.0000,-60.0000,0.0000
16.2790,1.4117,39.3114,ball,1,1,0.0000,-60.0000,0.0000
16.1113,1.4596,39.2148,ball,1,1,0.0000,-60.0000,0.0000
15.9434,1.5064,39.1197,ball,1,1,0.0000,-60.0000,0.0000
15.7751,1.5521,39.0263,ball,1,1,0.0000,-60.0000,0.0000
15.6065,1.5968,38.9345,ball,1,1,0.0000,-60.0000,0.0000
15.4376,1.6403,38.8443,ball,1,1,0.0000,-60.0000,0.0000
15.2684,1.6828,38.7558,ball,1,1,0.0000,-60.0000,0.0000
15.0989,1.7242,38.6688,ball,1,1,0.0000,-60.0000,0.0000
14.9292,1.7645,38.5833,ball,1,1,0.0000,-60.0000,0.0000
14.7592,1.8037,38.4995,ball,1,1,0.0000,-60.0000,0.0000
14.5890,1.8419,38.4172,ball,1,1,0.0000,-60.0000,0.0000
14.4186,1.8791,38.3365,ball,1,1,0.0000,-60.0000,0.0000
14.2480,1.9151,38.2574,ball,1,1,0.0000,-60.0000,0.0000
14.0772,1.9501,38.1798,ball,1,1,0.0000,-60.0000,0.0000
13.9062,1.9841,38.1037,ball,1,1,0.0000,-60.0000,0.0000
13.7351,2.0170,38.0292,ball,1,1,0.0000,-60.0000,0.0000
13.5638,2.0488,37.9562,ball,1,1,0.0000,-60.0000,0.0000
13.3923,2.0796,37.8847,ball,1,1,0.0000,-60.0000,0.0000
13.2208,2.1094,37.8147,ball,1,1,0.0000,-60.0000,0.0000
13.0491,2.1381,37.7463,ball,1,1,0.0000,-60.0000,0.0000
12.8773,2.1658,37.6793,ball,1,1,0.0000,-60.0000,0.0000
12.7055,2.1924,37.6138,ball,1,1,0.0000,-60.0000,0.0000
12.5335,2.2180,37.5498,ball,1,1,0.0000,-60.0000,0.0000
12.3615,2.2426,37.4873,ball,1,1,0.0000,-60.0000,0.0000
12.1895,2.2662,37.4262,ball,1,1,0.0000,-60.0000,0.0000
12.0174,2.2887,37.3666,ball,1,1,0.0000,-60.0000,0.0000
11.8452,2.3102,37.3084,ball,1,1,0.0000,-60.0000,0.0000
11.6731,2.3307,37.2517,ball,1,1,0.0000,-60.0000,0.0000
11.5009,2.3502,37.1965,ball,1,1,0.0000,-60.0000,0.0000
11.3287,2.3687,37.1426,ball,1,1,0.0000,-60.0000,0.0000
11.1566,2.3861,37.0902,ball,1,1,0.0000,-60.0000,0.0000
10.9845,2.4026,37.0392,ball,1,1,0.0000,-60.0000,0.0000
10.8124,2.4180,36.9896,ball,1,1,0.0000,-60.0000,0.0000
10.6403,2.4325,36.9415,ball,1,1,0.0000,-60.0000,0.0000
10.4683,2.4459,36.8947,ball,1,1,0.0000,-60.0000,0.0000
10.2963,2.4584,36.8493,ball,1,1,0.0000,-60.0000,0.0000
10.1245,2.4698,36.8053,ball,1,1,0.0000,-60.0000,0.0000
9.9527,2.4803,36.7626,ball,1,1,0.0000,-60.0000,0.0000
9.7810,2.4898,36.7214,ball,1,1,0.0000,-60.0000,0.0000
9.6094,2.4982,36.6815,ball,1,1,0.0000,-60.0000,0.0000
9.4379,2.5057,36.6429,ball,1,1,0.0000,-60.0000,0.0000
9.2665,2.5122,36.6057,ball,1,1,0.0000,-60.0000,0.0000
9.0953,2.5178,36.5699,ball,1,1,0.0000,-60.0000,0.0000
8.9241,2.5223,36.5354,ball,1,1,0.0000,-60.0000,0.0000
8.7532,2.5259,36.5022,ball,1,1,0.0000,-60.0000,0.0000
8.5824,2.5285,36.4703,ball,1,1,0.0000,-60.0000,0.0000
8.4117,2.5301,36.4398,ball,1,1,0.0000,-60.0000,0.0000
8.2413,2.5308,36.4105,ball,1,1,0.0000,-60.0000,0.0000
8.0710,2.5305,36.3826,ball,1,1,0.0000,-60.0000,0.0000
7.9009,2.5292,36.3559,ball,1,1,0.0000,-60.0000,0.0000
7.7309,2.5270,36.3306,ball,1,1,0.0000,-60.0000,0.0000
7.5612,2.5238,36.3065,ball,1,1,0.0000,-60.0000,0.0000
7.3918,2.5196,36.2838,ball,1,1,0.0000,-60.0000,0.0000
7.2225,2.5145,36.2622,ball,1,1,0.0000,-60.0000,0.0000
7.0535,2.5085,36.2420,ball,1,1,0.0000,-60.0000,0.0000
