x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,21.0000,ball,1,1,0.0000,-40.0000,0.0000
19.7942,0.0741,21.0124,ball,1,1,0.0000,-40.0000,0.0000
19.5892,0.1469,21.0263,ball,1,1,0.0000,-40.0000,0.0000
19.3848,0.2186,21.0417,ball,1,1,0.0000,-40.0000,0.0000
19.1811,0.2892,21.0586,ball,1,1,0.0000,-40.0000,0.0000
18.9782,0.3585,21.0769,ball,1,1,0.0000,-40.0000,0.0000
18.7760,0.4267,21.0967,ball,1,1,0.0000,-40.0000,0.0000
18.5744,0.4937,21.1179,ball,1,1,0.0000,-40.0000,0.0000
18.3737,0.5596,21.1404,ball,1,1,0.0000,-40.0000,0.0000
18.1736,0.6243,21.1644,ball,1,1,0.0000,-40.0000,0.0000
17.9743,0.6879,21.1898,ball,1,1,0.0000,-40.0000,0.0000
17.7757,0.7504,21.2165,ball,1,1,0.0000,-40.0000,0.0000
17.5779,0.8116,21.2446,ball,1,1,0.0000,-40.0000,0.0000
17.3808,0.8718,21.2740,ball,1,1,0.0000,-40.0000,0.0000
17.1845,0.9308,21.3048,ball,1,1,0.0000,-40.0000,0.0000
16.9889,0.9887,21.3369,ball,1,1,0.0000,-40.0000,0.0000
16.7941,1.0455,21.3702,ball,1,1,0.0000,-40.0000,0.0000
16.6001,1.1011,21.4049,ball,1,1,0.0000,-40.0000,0.0000
16.4069,1.1557,21.4408,ball,1,1,0.0000,-40.0000,0.0000
16.2144,1.2091,21.4780,ball,1,1,0.0000,-40.0000,0.0000
16.0227,1.2614,21.5164,ball,1,1,0.0000,-40.0000,0.0000
15.8318,1.3126,21.5561,ball,1,1,0.0000,-40.0000,0.0000
15.6417,1.3627,21.5969,ball,1,1,0.0000,-40.0000,0.0000
15.4524,1.4117,21.6390,ball,1,1,0.0000,-40.0000,0.0000
15.2638,1.4596,21.6823,ball,1,1,0.0000,-40.0000,0.0000
15.0761,1.5064,21.7268,ball,1,1,0.0000,-40.0000,0.0000
14.8892,1.5521,21.7724,ball,1,1,0.0000,-40.0000,0.0000
14.7030,1.5968,21.8192,ball,1,1,0.0000,-40.0000,0.0000
14.5177,1.6403,21.8672,ball,1,1,0.0000,-40.0000,0.0000
14.3332,1.6828,21.9162,ball,1,1,0.0000,-40.0000,0.0000
14.1495,1.7242,21.9664,ball,1,1,0.0000,-40.0000,0.0000
13.9666,1.7645,22.0177,ball,1,1,0.0000,-40.0000,0.0000
13.7845,1.8038,22.0702,ball,1,1,0.0000,-40.0000,0.0000
13.6033,1.8419,22.1237,ball,1,1,0.0000,-40.0000,0.0000
13.4229,1.8791,22.1782,ball,1,1,0.0000,-40.0000,0.0000
13.2433,1.9151,22.2339,ball,1,1,0.0000,-40.0000,0.0000
13.0645,1.9501,22.2906,ball,1,1,0.0000,-40.0000,0.0000
12.8866,1.9841,22.3483,ball,1,1,0.0000,-40.0000,0.0000
12.7095,2.0170,22.4071,ball,1,1,0.0000,-40.0000,0.0000
12.5332,2.0488,22.4669,ball,1,1,0.0000,-40.0000,0.0000
12.3578,2.0796,22.5277,ball,1,1,0.0000,-40.0000,0.0000
12.1832,2.1094,22.5895,ball,1,1,0.0000,-40.0000,0.0000
12.0095,2.1381,22.6523,ball,1,1,0.0000,-40.0000,0.0000
11.8366,2.1658,22.7161,ball,1,1,0.0000,-40.0000,0.0000
11.6645,2.1924,22.7808,ball,1,1,0.0000,-40.0000,0.0000
11.4933,2.2181,22.8465,ball,1,1,0.0000,-40.0000,0.0000
11.3229,2.2426,22.9132,ball,1,1,0.0000,-40.0000,0.0000
11.1534,2.2662,22.9808,ball,1,1,0.0000,-40.0000,0.0000
10.9848,2.2887,23.0493,ball,1,1,0.0000,-40.0000,0.0000
10.8170,2.3103,23.1188,ball,1,1,0.0000,-40.0000,0.0000
10.6500,2.3308,23.1891,ball,1,1,0.0000,-40.0000,0.0000
10.4839,2.3502,23.2604,ball,1,1,0.0000,-40.0000,0.0000
10.3187,2.3687,23.3325,ball,1,1,0.0000,-40.0000,0.0000
10.1543,2.3862,23.4055,ball,1,1,0.0000,-40.0000,0.0000
9.9908,2.4026,23.4794,ball,1,1,0.0000,-40.0000,0.0000
9.8281,2.4181,23.5542,ball,1,1,0.0000,-40.0000,0.0000
9.6663,2.4325,23.6298,ball,1,1,0.0000,-40.0000,0.0000
9.5054,2.4460,23.7062,ball,1,1,0.0000,-40.0000,0.0000
9.3453,2.4584,23.7835,ball,1,1,0.0000,-40.0000,0.0000
9.1861,2.4699,23.8616,ball,1,1,0.0000,-40.0000,0.0000
9.0278,2.4803,23.9406,ball,1,1,0.0000,-40.0000,0.0000
8.8704,2.4898,24.0203,ball,1,1,0.0000,-40.0000,0.0000
8.7138,2.4983,24.1008,ball,1,1,0.0000,-40.0000,0.0000
8.5581,2.5058,24.1822,ball,1,1,0.0000,-40.0000,0.0000
8.4032,2.5123,24.2643,ball,1,1,0.0000,-40.0000,0.0000
8.2493,2.5178,24.3472,ball,1,1,0.0000,-40.0000,0.0000
8.0962,2.5224,24.4308,ball,1,1,0.0000,-40.0000,0.0000
7.9439,2.5260,24.5153,ball,1,1,0.0000,-40.0000,0.0000
7.7926,2.5286,24.6004,ball,1,1,0.0000,-40.0000,0.0000
7.6421,2.5302,24.6863,ball,1,1,0.0000,-40.0000,0.0000
7.4926,2.5309,24.7730,ball,1,1,0.0000,-40.0000,0.0000
7.3439,2.5305,24.8603,ball,1,1,0.0000,-40.0000,0.0000
7.1960,2.5293,24.9484,ball,1,1,0.0000,-40.0000,0.0000
7.0491,2.5270,25.0372,ball,1,1,0.0000,-40.0000,0.0000
6.9031,2.5238,25.1267,ball,1,1,0.0000,-40.0000,0.0000
6.7579,2.5197,25.2169,ball,1,1,0.0000,-40.0000,0.0000
6.6136,2.5146,25.3078,ball,1,1,0.0000,-40.0000,0.0000
6.4702,2.5085,25.3994,ball,1,1,0.0000,-40.0000,0.0000
6.3277,2.5015,25.4916,ball,1,1,0.0000,-40.0000,0.0000
6.1861,2.4935,25.5845,ball,1,1,0.0000,-40.0000,0.0000
6.0453,2.4846,25.6780,ball,1,1,0.0000,-40.0000,0.0000
5.9055,2.4748,25.7722,ball,1,1,0.0000,-40.0000,0.0000
5.7666,2.4640,25.8671,ball,1,1,0.0000,-40.0000,0.0000
5.6285,2.4522,25.9626,ball,1,1,0.0000,-40.0000,0.0000
5.4913,2.4396,26.0587,ball,1,1,0.0000,-40.0000,0.0000
5.3551,2.4259,26.1554,ball,1,1,0.0000,-40.0000,0.0000
5.2197,2.4114,26.2528,ball,1,1,0.0000,-40.0000,0.0000
5.0852,2.3959,26.3508,ball,1,1,0.0000,-40.0000,0.0000
4.9516,2.3795,26.4493,ball,1,1,0.0000,-40.0000,0.0000
4.8189,2.3621,26.5485,ball,1,1,0.0000,-40.0000,0.0000
4.6871,2.3439,26.6482,ball,1,1,0.0000,-40.0000,0.0000
4.5562,2.3247,26.7486,ball,1,1,0.0000,-40.0000,0.0000
4.4262,2.3045,26.8495,ball,1,1,0.0000,-40.0000,0.0000
4.2971,2.2835,26.9510,ball,1,1,0.0000,-40.0000,0.0000
4.1690,2.2615,27.0530,ball,1,1,0.0000,-40.0000,0.0000
4.0417,2.2386,27.1556,ball,1,1,0.0000,-40.0000,0.0000
3.9153,2.2148,27.2587,ball,1,1,0.0000,-40.0000,0.0000
3.7898,2.1901,27.3624,ball,1,1,0.0000,-40.0000,0.0000
3.6652,2.1645,27.4666,ball,1,1,0.0000,-40.0000,0.0000
3.5416,2.1380,27.5714,ball,1,1,0.0000,-40.0000,0.0000
3.4188,2.1105,27.6767,ball,1,1,0.0000,-40.0000,0.0000
3.2970,2.0822,27.7824,ball,1,1,0.0000,-40.0000,0.0000
3.1760,2.0530,27.8888,ball,1,1,0.0000,-40.0000,0.0000
3.0560,2.0228,27.9956,ball,1,1,0.0000,-40.0000,0.0000
2.9369,1.9918,28.1029,ball,1,1,0.0000,-40.0000,0.0000
2.8187,1.9598,28.2107,ball,1,1,0.0000,-40.0000,0.0000
2.7014,1.9270,28.3190,ball,1,1,0.0000,-40.0000,0.0000
2.5851,1.8932,28.4277,ball,1,1,0.0000,-40.0000,0.0000
2.4696,1.8586,28.5370,ball,1,1,0.0000,-40.0000,0.0000
2.3551,1.8231,28.6467,ball,1,1,0.0000,-40.0000,0.0000
2.2415,1.7867,28.7569,ball,1,1,0.0000,-40.0000,0.0000
2.1288,1.7494,28.8675,ball,1,1,0.0000,-40.0000,0.0000
2.0170,1.7112,28.9786,ball,1,1,0.0000,-40.0000,0.0000
