x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,42.0000,ball,1,1,0,0,0
29.8275,0.1087,41.9205,ball,1,1,0,0,0
29.6552,0.2161,41.8418,ball,1,1,0,0,0
29.4832,0.3223,41.7638,ball,1,1,0,0,0
29.3114,0.4272,41.6867,ball,1,1,0,0,0
29.1398,0.5308,41.6103,ball,1,1,0,0,0
28.9685,0.6331,41.5346,ball,1,1,0,0,0
28.7975,0.7342,41.4598,ball,1,1,0,0,0
28.6267,0.8341,41.3857,ball,1,1,0,0,0
28.4561,0.9327,41.3123,ball,1,1,0,0,0
28.2858,1.0300,41.2397,ball,1,1,0,0,0
28.1157,1.1262,41.1678,ball,1,1,0,0,0
27.9459,1.2210,41.0967,ball,1,1,0,0,0
27.7763,1.3147,41.0262,ball,1,1,0,0,0
27.6070,1.4071,40.9565,ball,1,1,0,0,0
27.4379,1.4984,40.8875,ball,1,1,0,0,0
27.2691,1.5884,40.8193,ball,1,1,0,0,0
27.1005,1.6772,40.7517,ball,1,1,0,0,0
26.9321,1.7647,40.6848,ball,1,1,0,0,0
26.7640,1.8511,40.6187,ball,1,1,0,0,0
26.5962,1.9363,40.5532,ball,1,1,0,0,0
26.4286,2.0203,40.4884,ball,1,1,0,0,0
26.2612,2.1032,40.4243,ball,1,1,0,0,0
26.0941,2.1848,40.3608,ball,1,1,0,0,0
25.9272,2.2652,40.2981,ball,1,1,0,0,0
25.7606,2.3445,40.2360,ball,1,1,0,0,0
25.5942,2.4226,40.1745,ball,1,1,0,0,0
25.4281,2.4996,40.1137,ball,1,1,0,0,0
25.2622,2.5753,40.0536,ball,1,1,0,0,0
25.0966,2.6500,39.9941,ball,1,1,0,0,0
24.9312,2.7234,39.9353,ball,1,1,0,0,0
24.7660,2.7957,39.8771,ball,1,1,0,0,0
24.6011,2.8669,39.8195,ball,1,1,0,0,0
24.4364,2.9369,39.7626,ball,1,1,0,0,0
24.2720,3.0058,39.7062,ball,1,1,0,0,0
24.1079,3.0735,39.6506,ball,1,1,0,0,0
23.9439,3.1401,39.5955,ball,1,1,0,0,0
23.7802,3.2056,39.5410,ball,1,1,0,0,0
23.6168,3.2699,39.4871,ball,1,1,0,0,0
23.4536,3.3332,39.4339,ball,1,1,0,0,0
23.2907,3.3953,39.3812,ball,1,1,0,0,0
23.1280,3.4563,39.3292,ball,1,1,0,0,0
22.9655,3.5161,39.2777,ball,1,1,0,0,0
22.8033,3.5749,39.2268,ball,1,1,0,0,0
22.6413,3.6326,39.1765,ball,1,1,0,0,0
22.4796,3.6891,39.1268,ball,1,1,0,0,0
22.3181,3.7446,39.0777,ball,1,1,0,0,0
22.1568,3.7989,39.0291,ball,1,1,0,0,0
21.9958,3.8522,38.9811,ball,1,1,0,0,0
21.8351,3.9044,38.9337,ball,1,1,0,0,0
21.6746,3.9555,38.8868,ball,1,1,0,0,0
21.5143,4.0055,38.8405,ball,1,1,0,0,0
21.3542,4.0544,38.7947,ball,1,1,0,0,0
21.1945,4.1022,38.7495,ball,1,1,0,0,0
21.0349,4.1490,38.7048,ball,1,1,0,0,0
20.8756,4.1947,38.6607,ball,1,1,0,0,0
20.7165,4.2393,38.6171,ball,1,1,0,0,0
20.5577,4.2829,38.5741,ball,1,1,0,0,0
20.3991,4.3254,38.5316,ball,1,1,0,0,0
20.2408,4.3668,38.4896,ball,1,1,0,0,0
20.0827,4.4072,38.4482,ball,1,1,0,0,0
19.9249,4.4465,38.4072,ball,1,1,0,0,0
19.7672,4.4848,38.3668,ball,1,1,0,0,0
19.6099,4.5220,38.3270,ball,1,1,0,0,0
19.4527,4.5581,38.2876,ball,1,1,0,0,0
19.2958,4.5933,38.2487,ball,1,1,0,0,0
19.1392,4.6273,38.2104,ball,1,1,0,0,0
18.9828,4.6604,38.1725,ball,1,1,0,0,0
18.8266,4.6924,38.1352,ball,1,1,0,0,0
18.6707,4.7233,38.0984,ball,1,1,0,0,0
18.5150,4.7533,38.0620,ball,1,1,0,0,0
18.3595,4.7822,38.0262,ball,1,1,0,0,0
18.2043,4.8100,37.9908,ball,1,1,0,0,0
18.0494,4.8369,37.9560,ball,1,1,0,0,0
17.8946,4.8627,37.9216,ball,1,1,0,0,0
17.7401,4.8875,37.8877,ball,1,1,0,0,0
17.5859,4.9113,37.8543,ball,1,1,0,0,0
17.4319,4.9340,37.8213,ball,1,1,0,0,0
17.2781,4.9558,37.7889,ball,1,1,0,0,0
17.1246,4.9765,37.7569,ball,1,1,0,0,0
16.9713,4.9963,37.7254,ball,1,1,0,0,0
16.8182,5.0150,37.6943,ball,1,1,0,0,0
16.6654,5.0327,37.6638,ball,1,1,0,0,0
16.5128,5.0494,37.6337,ball,1,1,0,0,0
16.3605,5.0651,37.6040,ball,1,1,0,0,0
16.2084,5.0798,37.5748,ball,1,1,0,0,0
16.0566,5.0936,37.5461,ball,1,1,0,0,0
15.9049,5.1063,37.5178,ball,1,1,0,0,0
15.7536,5.1180,37.4900,ball,1,1,0,0,0
15.6024,5.1288,37.4626,ball,1,1,0,0,0
15.4515,5.1385,37.4357,ball,1,1,0,0,0
15.3008,5.1473,37.4092,ball,1,1,0,0,0
15.1504,5.1551,37.3832,ball,1,1,0,0,0
15.0002,5.1619,37.3576,ball,1,1,0,0,0
14.8503,5.1677,37.3324,ball,1,1,0,0,0
14.7006,5.1726,37.3077,ball,1,1,0,0,0
14.5511,5.1764,37.2834,ball,1,1,0,0,0
14.4019,5.1793,37.2596,ball,1,1,0,0,0
14.2529,5.1813,37.2362,ball,1,1,0,0,0
14.1041,5.1822,37.2132,ball,1,1,0,0,0
13.9556,5.1822,37.1906,ball,1,1,0,0,0
13.8073,5.1813,37.1685,ball,1,1,0,0,0
13.6593,5.1793,37.1468,ball,1,1,0,0,0
13.5115,5.1764,37.1255,ball,1,1,0,0,0
13.3639,5.1726,37.1047,ball,1,1,0,0,0
13.2166,5.1677,37.0843,ball,1,1,0,0,0
13.0695,5.1620,37.0642,ball,1,1,0,0,0
12.9227,5.1552,37.0446,ball,1,1,0,0,0
