x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,28.0000,ball,1,1,0,0,0
29.8121,0.1087,27.9719,ball,1,1,0,0,0
29.6247,0.2161,27.9445,ball,1,1,0,0,0
29.4377,0.3223,27.9178,ball,1,1,0,0,0
29.2512,0.4272,27.8918,ball,1,1,0,0,0
29.0651,0.5308,27.8664,ball,1,1,0,0,0
28.8795,0.6331,27.8417,ball,1,1,0,0,0
28.6944,0.7342,27.8177,ball,1,1,0,0,0
28.5097,0.8341,27.7943,ball,1,1,0,0,0
28.3254,0.9327,27.7715,ball,1,1,0,0,0
28.1416,1.0300,27.7495,ball,1,1,0,0,0
27.9582,1.1262,27.7280,ball,1,1,0,0,0
27.7752,1.2210,27.7072,ball,1,1,0,0,0
27.5927,1.3147,27.6870,ball,1,1,0,0,0
27.4107,1.4071,27.6675,ball,1,1,0,0,0
27.2290,1.4984,27.6485,ball,1,1,0,0,0
27.0478,1.5884,27.6302,ball,1,1,0,0,0
26.8671,1.6772,27.6125,ball,1,1,0,0,0
26.6867,1.7647,27.5954,ball,1,1,0,0,0
26.5069,1.8511,27.5788,ball,1,1,0,0,0
26.3274,1.9363,27.5629,ball,1,1,0,0,0
26.1483,2.0203,27.5476,ball,1,1,0,0,0
25.9697,2.1032,27.5328,ball,1,1,0,0,0
25.7915,2.1848,27.5187,ball,1,1,0,0,0
25.6138,2.2652,27.5051,ball,1,1,0,0,0
25.4364,2.3445,27.4921,ball,1,1,0,0,0
25.2595,2.4226,27.4796,ball,1,1,0,0,0
25.0830,2.4996,27.4677,ball,1,1,0,0,0
24.9069,2.5753,27.4564,ball,1,1,0,0,0
24.7312,2.6500,27.4456,ball,1,1,0,0,0
24.5560,2.7234,27.4354,ball,1,1,0,0,0
24.3811,2.7957,27.4257,ball,1,1,0,0,0
24.2067,2.8669,27.4165,ball,1,1,0,0,0
24.0327,2.9369,27.4079,ball,1,1,0,0,0
23.8591,3.0058,27.3998,ball,1,1,0,0,0
23.6859,3.0735,27.3923,ball,1,1,0,0,0
23.5131,3.1401,27.3852,ball,1,1,0,0,0
23.3407,3.2056,27.3787,ball,1,1,0,0,0
23.1687,3.2699,27.3727,ball,1,1,0,0,0
22.9972,3.3332,27.3672,ball,1,1,0,0,0
22.8260,3.3953,27.3622,ball,1,1,0,0,0
22.6552,3.4563,27.3578,ball,1,1,0,0,0
22.4848,3.5161,27.3538,ball,1,1,0,0,0
22.3149,3.5749,27.3503,ball,1,1,0,0,0
22.1453,3.6326,27.3473,ball,1,1,0,0,0
21.9761,3.6891,27.3448,ball,1,1,0,0,0
21.8073,3.7446,27.3428,ball,1,1,0,0,0
21.6389,3.7989,27.3413,ball,1,1,0,0,0
21.4709,3.8522,27.3402,ball,1,1,0,0,0
21.3033,3.9044,27.3396,ball,1,1,0,0,0
21.1361,3.9555,27.3395,ball,1,1,0,0,0
20.9693,4.0055,27.3399,ball,1,1,0,0,0
20.8028,4.0544,27.3407,ball,1,1,0,0,0
20.6368,4.1022,27.3420,ball,1,1,0,0,0
20.4711,4.1490,27.3437,ball,1,1,0,0,0
20.3058,4.1947,27.3459,ball,1,1,0,0,0
20.1409,4.2393,27.3486,ball,1,1,0,0,0
19.9764,4.2829,27.3517,ball,1,1,0,0,0
19.8122,4.3254,27.3552,ball,1,1,0,0,0
19.6485,4.3668,27.3592,ball,1,1,0,0,0
19.4851,4.4072,27.3636,ball,1,1,0,0,0
19.3221,4.4465,27.3685,ball,1,1,0,0,0
19.1595,4.4848,27.3738,ball,1,1,0,0,0
18.9972,4.5220,27.3795,ball,1,1,0,0,0
18.8353,4.5581,27.3856,ball,1,1,0,0,0
18.6739,4.5933,27.3922,ball,1,1,0,0,0
18.5127,4.6273,27.3992,ball,1,1,0,0,0
18.3520,4.6604,27.4066,ball,1,1,0,0,0
18.1916,4.6924,27.4145,ball,1,1,0,0,0
18.0316,4.7233,27.4227,ball,1,1,0,0,0
17.8719,4.7533,27.4313,ball,1,1,0,0,0
17.7127,4.7822,27.4404,ball,1,1,0,0,0
17.5538,4.8100,27.4499,ball,1,1,0,0,0
17.3952,4.8369,27.4597,ball,1,1,0,0,0
17.2371,4.8627,27.4700,ball,1,1,0,0,0
17.0793,4.8875,27.4807,ball,1,1,0,0,0
16.9218,4.9113,27.4917,ball,1,1,0,0,0
16.7647,4.9340,27.5032,ball,1,1,0,0,0
16.6080,4.9558,27.5150,ball,1,1,0,0,0
16.4517,4.9765,27.5273,ball,1,1,0,0,0
16.2957,4.9963,27.5399,ball,1,1,0,0,0
16.1401,5.0150,27.5529,ball,1,1,0,0,0
15.9848,5.0327,27.5663,ball,1,1,0,0,0
15.8299,5.0494,27.5800,ball,1,1,0,0,0
15.6753,5.0651,27.5942,ball,1,1,0,0,0
15.5212,5.0798,27.6087,ball,1,1,0,0,0
15.3673,5.0936,27.6236,ball,1,1,0,0,0
15.2138,5.1063,27.6388,ball,1,1,0,0,0
15.0607,5.1180,27.6545,ball,1,1,0,0,0
14.9080,5.1288,27.6705,ball,1,1,0,0,0
14.7555,5.1385,27.6868,ball,1,1,0,0,0
14.6035,5.1473,27.7035,ball,1,1,0,0,0
14.4518,5.1551,27.7206,ball,1,1,0,0,0
14.3004,5.1619,27.7380,ball,1,1,0,0,0
14.1494,5.1677,27.7558,ball,1,1,0,0,0
13.9988,5.1726,27.7740,ball,1,1,0,0,0
13.8485,5.1764,27.7925,ball,1,1,0,0,0
13.6985,5.1793,27.8113,ball,1,1,0,0,0
13.5489,5.1813,27.8305,ball,1,1,0,0,0
13.3997,5.1822,27.8500,ball,1,1,0,0,0
13.2508,5.1822,27.8699,ball,1,1,0,0,0
13.1023,5.1813,27.8902,ball,1,1,0,0,0
12.9541,5.1793,27.9107,ball,1,1,0,0,0
