x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,49.0000,ball,1,1,0,0,0
29.7311,0.1012,48.9191,ball,1,1,0,0,0
29.4636,0.2011,48.8377,ball,1,1,0,0,0
29.1973,0.2996,48.7557,ball,1,1,0,0,0
28.9324,0.3967,48.6732,ball,1,1,0,0,0
28.6688,0.4925,48.5903,ball,1,1,0,0,0
28.4064,0.5870,48.5068,ball,1,1,0,0,0
28.1454,0.6801,48.4228,ball,1,1,0,0,0
27.8856,0.7719,48.3383,ball,1,1,0,0,0
27.6270,0.8624,48.2534,ball,1,1,0,0,0
27.3697,0.9516,48.1680,ball,1,1,0,0,0
27.1137,1.0395,48.0821,ball,1,1,0,0,0
26.8589,1.1261,47.9957,ball,1,1,0,0,0
26.6053,1.2113,47.9089,ball,1,1,0,0,0
26.3529,1.2953,47.8216,ball,1,1,0,0,0
26.1017,1.3781,47.7338,ball,1,1,0,0,0
25.8518,1.4595,47.6456,ball,1,1,0,0,0
25.6030,1.5397,47.5570,ball,1,1,0,0,0
25.3554,1.6186,47.4679,ball,1,1,0,0,0
25.1090,1.6963,47.3784,ball,1,1,0,0,0
24.8638,1.7727,47.2885,ball,1,1,0,0,0
24.6197,1.8479,47.1982,ball,1,1,0,0,0
24.3768,1.9218,47.1074,ball,1,1,0,0,0
24.1351,1.9945,47.0162,ball,1,1,0,0,0
23.8944,2.0660,46.9246,ball,1,1,0,0,0
23.6550,2.1363,46.8326,ball,1,1,0,0,0
23.4166,2.2053,46.7403,ball,1,1,0,0,0
23.1793,2.2732,46.6475,ball,1,1,0,0,0
22.9432,2.3398,46.5543,ball,1,1,0,0,0
22.7082,2.4052,46.4608,ball,1,1,0,0,0
22.4742,2.4695,46.3669,ball,1,1,0,0,0
22.2414,2.5325,46.2726,ball,1,1,0,0,0
22.0097,2.5944,46.1779,ball,1,1,0,0,0
21.7790,2.6551,46.0828,ball,1,1,0,0,0
21.5494,2.7146,45.9874,ball,1,1,0,0,0
21.3208,2.7730,45.8917,ball,1,1,0,0,0
21.0934,2.8301,45.7956,ball,1,1,0,0,0
20.8669,2.8862,45.6991,ball,1,1,0,0,0
20.6415,2.9410,45.6023,ball,1,1,0,0,0
20.4172,2.9948,45.5051,ball,1,1,0,0,0
20.1939,3.0474,45.4076,ball,1,1,0,0,0
19.9716,3.0988,45.3098,ball,1,1,0,0,0
19.7504,3.1491,45.2117,ball,1,1,0,0,0
19.5301,3.1983,45.1132,ball,1,1,0,0,0
19.3109,3.2463,45.0144,ball,1,1,0,0,0
19.0927,3.2932,44.9153,ball,1,1,0,0,0
18.8755,3.3391,44.8158,ball,1,1,0,0,0
18.6592,3.3837,44.7161,ball,1,1,0,0,0
18.4440,3.4273,44.6160,ball,1,1,0,0,0
18.2297,3.4698,44.5156,ball,1,1,0,0,0
18.0165,3.5112,44.4150,ball,1,1,0,0,0
17.8042,3.5515,44.3140,ball,1,1,0,0,0
17.5928,3.5906,44.2127,ball,1,1,0,0,0
17.3824,3.6287,44.1112,ball,1,1,0,0,0
17.1730,3.6657,44.0094,ball,1,1,0,0,0
16.9645,3.7017,43.9072,ball,1,1,0,0,0
16.7570,3.7365,43.8048,ball,1,1,0,0,0
16.5504,3.7703,43.7021,ball,1,1,0,0,0
16.3448,3.8030,43.5992,ball,1,1,0,0,0
16.1401,3.8346,43.4960,ball,1,1,0,0,0
15.9363,3.8652,43.3925,ball,1,1,0,0,0
15.7334,3.8947,43.2887,ball,1,1,0,0,0
15.5315,3.9232,43.1847,ball,1,1,0,0,0
15.3304,3.9506,43.0804,ball,1,1,0,0,0
15.1303,3.9769,42.9758,ball,1,1,0,0,0
14.9311,4.0023,42.8710,ball,1,1,0,0,0
14.7328,4.0265,42.7660,ball,1,1,0,0,0
14.5353,4.0498,42.6607,ball,1,1,0,0,0
14.3388,4.0720,42.5551,ball,1,1,0,0,0
14.1431,4.0931,42.4494,ball,1,1,0,0,0
13.9484,4.1133,42.3433,ball,1,1,0,0,0
13.7545,4.1324,42.2371,ball,1,1,0,0,0
13.5615,4.1505,42.1306,ball,1,1,0,0,0
13.3693,4.1675,42.0239,ball,1,1,0,0,0
13.1780,4.1836,41.9169,ball,1,1,0,0,0
12.9876,4.1986,41.8097,ball,1,1,0,0,0
12.7980,4.2126,41.7023,ball,1,1,0,0,0
12.6093,4.2257,41.5947,ball,1,1,0,0,0
12.4215,4.2377,41.4868,ball,1,1,0,0,0
12.2344,4.2487,41.3788,ball,1,1,0,0,0
12.0483,4.2587,41.2705,ball,1,1,0,0,0
11.8629,4.2678,41.1620,ball,1,1,0,0,0
11.6784,4.2758,41.0533,ball,1,1,0,0,0
11.4947,4.2828,40.9444,ball,1,1,0,0,0
11.3119,4.2889,40.8353,ball,1,1,0,0,0
11.1299,4.2940,40.7260,ball,1,1,0,0,0
10.9487,4.2981,40.6165,ball,1,1,0,0,0
10.7683,4.3012,40.5068,ball,1,1,0,0,0
